scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            3440         12756          4857    3.723e-004    1.423e-001    1.211e-007      6.500000      0.613038      2.999394      0.881356
  1            3949          4244          8898    3.058e-004    1.587e-001    1.719e-006      6.750000      0.558607      3.545952      0.771429
  1            1949          7824          5883    7.557e-004    1.187e-001    2.145e-006     10.000000      0.630477     13.299286      0.747664
  1            5840          6836          3469    5.183e-004    2.119e-001    2.845e-008      8.000000      0.748038      3.522834      1.000000
  1            5927         10885          8667    7.914e-004    2.390e-001    3.277e-008     15.250000      0.847757     30.729822      0.903704
  1            4494          5939          3927    7.728e-004    2.823e-001    8.157e-007     10.125000      0.789874      4.703847      1.018868
  1            1712          9660          9514    6.162e-004    2.154e-001    4.764e-007      6.250000      0.566060      4.080120      0.840336
  1            4011         11420          4501    8.102e-004    2.957e-001    6.210e-008      9.500000      0.785216      9.343204      0.883721
  1            3214         13686          6294    5.875e-004    1.208e-001    1.103e-006      9.125000      0.756394      5.237955      0.993197
  1            1216         10199          7052    2.115e-004    2.923e-001    2.285e-007      3.750000      0.231554      0.376977      0.895522
  1            4921         12420         14286    6.003e-004    1.025e-001    1.724e-007      8.250000      0.713911      6.820876      0.891892
  1            3810         11653         27393    6.661e-004    1.831e-001    1.588e-007      9.750000      0.781274      8.379485      0.776119
  1            5032         13990          4573    2.347e-004    2.586e-001    3.215e-006      7.875000      0.709321      1.867882      1.105263
  1            3478          8695          7859    3.868e-004    2.637e-001    2.876e-007      9.625000      0.716660      5.474775      0.875000
  1            2959          6941          9204    9.167e-004    1.544e-001    5.242e-008     11.625000      0.799008      6.964492      0.994652
  1            3139          8272          8745    8.786e-004    2.932e-001    2.384e-006     11.375000      0.787449      7.748582      1.052023
  1            2197          5070         13052    6.763e-004    1.195e-001    3.570e-007      6.250000      0.593029      2.908647      0.961538
  1            3354         19776          7592    9.998e-004    2.734e-001    1.715e-008     10.500000      0.794838      6.910190      0.971098
  1            3691         12947          6250    8.811e-004    1.645e-001    1.705e-007     11.750000      0.815046      9.706224      1.021739
  1            5640          8208         13195    3.184e-004    2.312e-001    1.175e-008     10.625000      0.761484      8.817218      0.833333
  1            4649          9325         10455    2.536e-004    2.655e-001    1.784e-007     10.000000      0.738369      8.205928      0.952381
