scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            4043         10737         20411    4.750e-004    2.990e-001    1.452e-006      8.500000      0.686123      4.160410      0.944444
  1            2686         10979          4215    6.053e-004    2.478e-001    6.533e-008      8.000000      0.633624      5.456032      1.007874
  1            3286         15346          4818    1.375e-004    2.436e-001    7.623e-007      4.250000      0.515790      1.727568      0.906667
  1            4120          1348         12864    2.451e-004    2.240e-001    7.706e-006      9.750000      0.780306      4.208618      1.061224
  1            2345          2854           860    6.631e-004    1.695e-001    3.781e-007      6.250000      0.581836      2.176228      0.943396
  1            2897          6717          7690    2.846e-004    2.215e-001    1.075e-008      5.875000      0.683306      2.641589      0.903846
  1            4916          8469         15123    9.287e-004    2.751e-001    1.417e-008     11.000000      0.802214      6.017936      0.916667
  1            4542          6638         14523    9.027e-004    2.742e-001    8.640e-006     11.625000      0.800290      6.166404      1.068966
  1            4491          1823         10407    4.636e-004    1.948e-001    7.557e-007      8.750000      0.771467      5.985951      0.939597
  1            3334          9177         13711    3.115e-004    1.913e-001    6.914e-008      7.250000      0.714259      2.196984      0.935484
  1            3714         11782         11805    5.601e-004    2.618e-001    1.630e-007      8.125000      0.720328      4.695241      0.948905
  1            2061          9609          2190    7.544e-004    1.545e-001    1.756e-007      7.750000      0.726592      5.550854      0.898551
  1            3371          9465          3265    6.319e-004    1.338e-001    2.451e-007      7.125000      0.703898      6.612874      0.791667
  1            4380          4557          7611    2.862e-004    1.152e-001    7.019e-008      7.500000      0.655073      6.640930      0.833333
  1            3863         10453         10194    3.841e-004    2.756e-001    3.106e-007      9.625000      0.692594      6.016326      0.880000
  1            2199         15468         19268    6.449e-004    1.649e-001    1.324e-006      8.250000      0.778197      5.828565      1.015385
  1            4402         11935         12447    6.214e-004    2.475e-001    3.611e-007      9.375000      0.752564     15.486762      0.742574
  1            3727          1637         11188    3.880e-004    2.409e-001    4.958e-007      8.875000      0.755950     13.834677      0.720812
  1            3820         10910         13605    3.603e-004    1.662e-001    1.032e-008      6.750000      0.682293      2.342480      1.069307
  1            1820          6009          9480    3.271e-004    2.251e-001    7.740e-006      5.250000      0.582694      1.905833      1.024390
  1            2242         15338          5022    9.655e-004    2.771e-001    4.369e-006     11.875000      0.742658     17.939537      0.791667
  1            3626         13267         13574    8.685e-004    2.607e-001    3.077e-008      9.250000      0.715180     15.762789      0.704762
  1             767         11375          6819    9.561e-004    1.123e-001    4.047e-006      5.500000      0.565748      2.086598      1.023256
  1            2647         14338         15433    2.422e-004    1.017e-001    1.306e-008      5.500000      0.513611      1.676046      0.956522
  1            4570         10305         13794    1.653e-004    1.919e-001    1.788e-008      6.500000      0.610633      3.751984      0.800000
