scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            3113         18017          2614    6.650e-004    2.181e-001    2.580e-006      9.625000      0.763175      5.940543      1.033557
  1            2603         14546           570    9.941e-004    1.586e-001    2.745e-007      9.250000      0.753172      5.661074      1.049645
  1            3097          6874         10201    5.997e-004    2.831e-001    7.628e-007      8.375000      0.668528      5.753852      0.924138
  1            2775         11973          7628    7.961e-004    2.692e-001    2.907e-006      9.500000      0.722500      7.900065      0.888889
  1            3494         10504          5328    5.869e-004    1.391e-001    1.926e-008     10.250000      0.771518      7.050489      0.959064
  1            3253         12747          1849    9.735e-004    1.741e-001    2.150e-008      8.875000      0.783655      4.746340      0.946667
  1            5334         14548          6693    3.769e-004    2.089e-001    6.671e-007     11.125000      0.783086     14.470652      0.951872
  1            4585          6734          5748    8.968e-004    1.325e-001    4.002e-006     11.625000      0.814488      5.559302      1.113773
  1            2997         13558          3892    6.586e-004    2.220e-001    2.377e-006      9.000000      0.734022      3.684282      1.051095
  1            5674         16533          3658    3.302e-004    2.431e-001    7.339e-007      6.750000      0.596262      2.605484      0.972973
  1            4463          8217          5288    4.351e-004    2.280e-001    4.665e-007      8.750000      0.803696      4.140815      1.000000
  1            6005          8710         15270    3.312e-004    1.326e-001    6.423e-007      6.750000      0.614117      5.906603      0.857143
  1            3349         15785          6758    7.898e-004    1.527e-001    1.893e-007      8.000000      0.673392      7.529825      0.842105
  1            2542          9786         12013    8.339e-004    2.986e-001    2.656e-007      8.375000      0.747436      3.398519      0.930556
  1            4196         12179          2940    5.815e-004    2.082e-001    2.454e-007      9.500000      0.727805      4.278116      0.904762
  1            4697         12635          1942    7.939e-004    2.548e-001    5.106e-008     14.000000      0.806325     12.162878      1.013575
  1            3267          8481         10253    5.247e-004    2.895e-001    2.207e-006      8.750000      0.735097      3.427269      0.903226
  1            4438         10043         11675    4.969e-004    1.999e-001    5.815e-006     10.375000      0.804574      5.993001      1.012195
  1            3339         14154          5152    9.164e-004    2.331e-001    1.359e-006     10.625000      0.739077      8.183812      1.036585
  1            2686          7931          6317    9.732e-004    2.817e-001    4.683e-008      7.375000      0.665042      3.659819      0.830986
  1            3413         12220          5561    4.619e-004    2.979e-001    2.729e-008     11.000000      0.729939      8.047421      0.893401
  1            5584         15740          7085    3.082e-004    2.138e-001    2.009e-007      9.000000      0.762231      5.387234      1.035971
  1            3862          5928          7145    6.897e-004    1.560e-001    2.492e-007     11.500000      0.803920     12.048214      0.958333
  1            3143         19850          3367    9.278e-004    2.662e-001    2.382e-008      8.750000      0.689646      6.175084      0.945946
  1            3650         11680          4574    5.676e-004    2.532e-001    3.541e-008      9.125000      0.739050     12.773250      0.705314
  1            3035         19106          4661    5.725e-004    1.607e-001    3.154e-006      9.125000      0.760403      5.077218      1.226891
  1            3115          6783         10679    8.259e-004    2.497e-001    4.366e-008     10.625000      0.791155      6.764153      0.904255
  1            4916          9131         13234    4.051e-004    1.961e-001    5.824e-006      9.750000      0.759351      5.226400      1.122302
  1            4104         11516          7164    9.687e-004    2.856e-001    9.415e-006     11.625000      0.833780      8.091816      1.062857
  1            3002         14618          2186    9.694e-004    2.106e-001    2.861e-008     11.375000      0.801042     14.288751      0.846512
  1            4522         18954          5587    7.346e-004    2.696e-001    1.368e-007     13.250000      0.802603     20.133968      0.942222
  1            4069         12852          7684    4.565e-004    2.948e-001    4.160e-008      9.500000      0.761342     10.470847      0.839779
  1            4707          2080          5105    3.589e-004    2.307e-001    1.327e-007      8.250000      0.655157      6.518691      0.936170
  1            2508         12629          3418    8.924e-004    2.214e-001    1.614e-007      7.875000      0.747084      4.436890      0.947368
  1            5061          4133         12622    7.278e-004    2.169e-001    5.168e-007     12.375000      0.830325     10.598386      0.895928
