scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           2568          15169           8539       9.940e-4       2.714e-1       1.046e-6
   1           2150          15035           4383       8.977e-4       2.861e-1       1.564e-6
   1           3276          13478           4063       6.321e-4       2.919e-1       1.614e-8
   1           4289           9467           5089       1.000e-3       2.718e-1       4.544e-7
   1           2880           8492           1654       9.081e-4       2.820e-1       3.655e-8
   1           3315           2667           7237       8.739e-4       2.510e-1       1.599e-6
   1           4509           8272           4235       5.530e-4       2.691e-1       1.577e-8
   1           2299          14080           7491       7.643e-4       2.657e-1       1.165e-6
   1           3453          13176           2392       8.500e-4       2.608e-1       5.677e-6
   1           2677          16953          14202       9.617e-4       2.214e-1       2.673e-7
   1           3798           7982           8374       9.787e-4       2.851e-1       7.083e-8
   1           3588           5894          14285       8.486e-4       2.984e-1       9.912e-8
   1           3370           9342           7062       6.146e-4       2.731e-1       1.787e-6
   1           3809          18589           6921       5.011e-4       2.792e-1       6.330e-6
   1           3165           4159           4822       9.601e-4       3.000e-1       5.157e-7
   1           3798           8471           3652       9.089e-4       2.741e-1       6.318e-8
   1           4769          16246           8448       6.945e-4       3.000e-1       8.694e-8
   1           4826          10472           6091       5.014e-4       2.697e-1       4.152e-7
   1           5934           3162            520       5.567e-4       3.000e-1       4.903e-7
   1           4713          13218           1613       7.441e-4       2.464e-1       6.301e-8
   1           5006           9223           5885       6.974e-4       3.000e-1       3.251e-8
   1           2250          15147           4169       7.078e-4       2.713e-1       1.920e-6
   1           4284           8630           9477       3.371e-4       2.851e-1       9.814e-6
   1           3725          12816           8256       6.083e-4       2.984e-1       7.517e-8
   1           1998          10506           2156       9.662e-4       2.265e-1       1.308e-7
   1           4305           8253          12271       8.495e-4       2.313e-1       3.507e-7
   1           4445           6242           5657       5.231e-4       3.000e-1       1.475e-6
   1           4813          14930          11989       4.233e-4       2.112e-1       4.738e-7
   1           3814          15194           9880       9.763e-4       2.742e-1       3.226e-7
   1           3645          14163           5620       8.150e-4       2.012e-1       2.254e-7
   1           2559          11921           1459       5.394e-4       2.996e-1       5.126e-6
   1           4609           6079          23196       4.810e-4       3.000e-1       7.127e-6
   1           3745           9719            114       9.782e-4       2.524e-1       6.631e-7
   1           4278          11273            825       6.448e-4       2.797e-1       1.262e-6
   1           4175           7116           5909       8.695e-4       3.000e-1       5.980e-8
   1           3724            810           2855       7.336e-4       3.000e-1       6.119e-7
   1           4680          11841          13433       2.096e-4       3.000e-1       6.700e-6
   1           4039          18587          10050       6.513e-4       2.778e-1       1.123e-6
   1           2538          14009           9735       8.695e-4       2.804e-1       1.942e-7
   1           4252           3492           5792       4.210e-4       2.293e-1       1.495e-6
   1           3291          14573          10678       7.864e-4       2.831e-1       1.425e-7
   1           3726          12550           5390       7.123e-4       2.436e-1       2.797e-8
   1           2382          10403           3533       7.702e-4       2.322e-1       4.100e-8
   1           1993          12362           7861       9.477e-4       2.986e-1       2.875e-8
   1           4631           8067           1604       8.409e-4       1.590e-1       3.135e-8
   1           2996          19101           1234       9.461e-4       2.734e-1       1.473e-6
   1           4502           6895           6065       6.542e-4       3.000e-1       3.527e-6
   1           2451          11805           1827       6.846e-4       2.997e-1       1.492e-7
   1           4277          11077           5070       5.539e-4       2.983e-1       1.069e-7
   1           2080           7761            719       8.914e-4       2.552e-1       3.857e-7
   1           3769           3881           4849       8.696e-4       2.239e-1       1.647e-7
   1           2950          10689           6968       7.454e-4       2.925e-1       8.653e-6
   1           3641          11671           5490       4.864e-4       2.996e-1       6.954e-7
   1           3585           6462           3378       7.190e-4       2.496e-1       8.897e-8
   1           2897           7126           2536       9.842e-4       3.000e-1       6.890e-6
   1           2511          12921            756       7.367e-4       3.000e-1       5.783e-8
   1           4290           9470            833       4.669e-4       2.552e-1       1.147e-6
   1           4639          11303           3722       9.250e-4       2.875e-1       4.955e-8
   1           2824           5817          19972       4.356e-4       3.000e-1       3.043e-6
   1           4635           7936           2797       5.360e-4       2.622e-1       9.139e-7
   1           1725          14516           6191       8.893e-4       3.000e-1       2.192e-6
   1           3375          13167           8095       5.033e-4       2.396e-1       4.062e-6
   1           4581           9042           5790       2.429e-4       3.000e-1       1.882e-7
   1           2509           2878           2133       6.288e-4       2.939e-1       2.670e-6
   1           4387           2150           6758       1.000e-3       3.000e-1       2.246e-7
   1           3800           7508          12002       5.666e-4       2.758e-1       6.890e-8
   1           4234          11815           2033       7.561e-4       2.887e-1       1.581e-6
   1           4245          16332           3605       3.561e-4       3.000e-1       9.589e-7
   1           3919          10316           3352       7.591e-4       2.449e-1       1.969e-8
   1           2815           8444           6775       8.250e-4       2.697e-1       2.817e-8
   1           2414           9160           8218       8.523e-4       2.996e-1       1.638e-8
   1           3305          10446           1010       9.060e-4       2.129e-1       1.006e-6
   1           2245          11253           5013       9.758e-4       3.000e-1       1.228e-6
   1           3884          13338           9811       7.313e-4       2.144e-1       1.157e-6
   1           3527          17759           7495       8.773e-4       2.977e-1       8.412e-8
   1           6165           4012           1486       6.518e-4       2.920e-1       4.600e-7
   1           4708            280           2411       5.757e-4       2.276e-1       9.927e-8
   1           3527          17271           1725       8.656e-4       2.514e-1       1.650e-6
   1           4938           8924           6966       6.372e-4       2.507e-1       8.010e-8
   1           4214           9082           3748       2.888e-4       2.824e-1       5.989e-6
   1           3508           4257           9285       8.704e-4       1.637e-1       6.037e-8
   1           3218           5831           4031       8.832e-4       2.756e-1       5.160e-6
   1           3548          10157           7506       7.919e-4       2.384e-1       4.693e-6
   1           5214          12105           9861       5.712e-4       2.562e-1       2.611e-7
   1           4898          11614           7434       3.457e-4       2.832e-1       5.001e-6
   1           1856          13807           1434       8.752e-4       2.734e-1       5.656e-8
   1           4837           5687           5107       6.193e-4       2.319e-1       2.296e-6
   1           2588          10838           9011       1.000e-3       3.000e-1       3.495e-7
   1           4126           9776          10720       4.821e-4       2.738e-1       2.604e-6
   1           4639           7949           7272       6.429e-4       2.790e-1       1.705e-8
   1           2806          10726           2615       9.625e-4       2.975e-1       1.850e-8
   1           4471           7270           7158       9.455e-4       2.647e-1       4.588e-7
   1           6445           6553           5422       5.820e-4       3.000e-1       8.139e-6
   1           5299          10592           6826       4.055e-4       2.912e-1       2.160e-8
   1           3161          10486           2784       6.604e-4       2.997e-1       6.150e-7
   1           3091          14495           6105       5.834e-4       2.989e-1       2.068e-7
   1           5985          13775           9057       4.950e-4       2.869e-1       3.047e-8
   1           3973           7273           6763       6.688e-4       1.758e-1       8.628e-6
   1           3876          12432           3634       5.354e-4       2.669e-1       1.381e-6
   1           3602           5836           3145       7.304e-4       3.000e-1       1.835e-6
   1           5212           9497           5480       4.071e-4       2.894e-1       1.755e-7
   1           3502          10767           3837       6.563e-4       2.720e-1       7.942e-7
   1           3523          14196           7853       4.896e-4       2.713e-1       5.157e-7
   1           4743           8758           9136       3.832e-4       3.000e-1       1.807e-7
   1           5344           7986           9974       5.596e-4       2.783e-1       3.966e-8
   1           3359          13396          13900       8.501e-4       3.000e-1       2.459e-8
   1           4404          10754           9341       6.024e-4       3.000e-1       2.078e-6
   1           2487          10034           7498       7.329e-4       3.000e-1       1.019e-6
   1           3427           9852           3934       9.030e-4       2.718e-1       4.382e-7
   1           4310          13997           2253       6.716e-4       2.954e-1       2.088e-8
   1           4504          11073          12698       5.446e-4       2.950e-1       6.515e-8
   1           5974          14257           5884       8.412e-4       2.858e-1       1.132e-8
   1           2533           5464          10201       6.563e-4       3.000e-1       3.222e-8
   1           4327           6901           3364       5.524e-4       3.000e-1       7.990e-8
   1           4917          13155           5995       6.123e-4       2.872e-1       2.227e-7
   1           4135           6984           2452       3.877e-4       3.000e-1       2.357e-7
   1           3890          11976           4540       1.000e-3       2.553e-1       2.669e-8
   1           3642          10868           3798       8.551e-4       2.974e-1       5.747e-6
   1           3389          13675           4250       8.173e-4       2.832e-1       2.554e-7
   1           3030          12690           2216       3.999e-4       3.000e-1       1.034e-7
   1           4661          11984           8558       9.078e-4       2.334e-1       3.735e-8
   1           3054          11261          13204       9.715e-4       2.748e-1       1.365e-6
   1           3850           3949           4422       3.657e-4       2.960e-1       1.548e-7
   1           4435           3190           3181       5.489e-4       3.000e-1       1.657e-8
   1           3592           8315           7296       6.838e-4       2.901e-1       1.683e-8
   1           3586          11000          12665       8.158e-4       2.911e-1       1.916e-7
   1           4900          12961           4804       8.846e-4       3.000e-1       5.087e-7
   1           4726           8927           8529       8.724e-4       3.000e-1       1.126e-7
   1           2953           8087           3074       7.002e-4       3.000e-1       9.031e-7
   1           3292          13989           6685       8.184e-4       3.000e-1       7.702e-7
   1           3577           7751           7407       8.243e-4       2.157e-1       1.466e-7
   1           3723          18603           7769       7.091e-4       2.993e-1       2.818e-6
   1           3676          19637           5896       8.765e-4       2.589e-1       2.047e-6
   1           2322          12109           7921       7.793e-4       2.902e-1       8.098e-6
   1           4318          10488           4686       6.209e-4       2.975e-1       1.601e-7
   1           4047          12644           7778       7.522e-4       3.000e-1       1.811e-7
   1           3527          13970           1699       8.927e-4       2.947e-1       6.253e-8
   1           5149          13117           5948       6.694e-4       2.548e-1       5.141e-8
   1           4254          11583           6920       4.514e-4       2.962e-1       1.805e-8
   1           3466           6429          10434       3.707e-4       2.989e-1       7.395e-6
   1           3685           7180          17226       9.299e-4       2.477e-1       3.775e-8
   1           2594          11117           9068       8.072e-4       2.857e-1       2.365e-7
   1           3665           8625           4884       7.600e-4       2.067e-1       2.984e-6
   1           6688          12271           6803       3.277e-4       2.578e-1       1.752e-6
   1           5079          13786           2201       5.042e-4       2.661e-1       2.890e-6
   1           4697          12143           5365       5.634e-4       2.855e-1       4.593e-6
   1           3728           3197           9571       8.087e-4       3.000e-1       1.171e-8
   1           1882          11147          12045       9.839e-4       2.875e-1       4.524e-8
   1           3898           6214           6245       6.479e-4       2.950e-1       1.388e-6
   1           3861          13398           3062       6.795e-4       1.672e-1       3.793e-6
   1           3648           4211           7942       9.319e-4       2.747e-1       2.406e-6
   1           3727          13423           8400       5.054e-4       2.738e-1       5.567e-7
   1           3194          15662            702       7.203e-4       2.610e-1       8.204e-6
   1           3468           7334           1854       6.559e-4       2.857e-1       7.841e-8
   1           3751           8655           4048       5.040e-4       2.399e-1       3.759e-6
   1           2865          13065          13738       5.326e-4       2.837e-1       1.111e-7
   1           3182          11712           7655       6.079e-4       3.000e-1       2.990e-7
   1           3276          12425           4312       6.237e-4       3.000e-1       7.793e-8
   1           2751          12774           2764       8.254e-4       2.760e-1       9.709e-7
   1           1692          12301           5289       8.381e-4       2.495e-1       6.715e-7
   1           4017          15502          11032       8.359e-4       2.569e-1       2.592e-6
   1           3110          12015           9580       9.781e-4       2.844e-1       4.557e-7
   1           2119           7779           3853       9.132e-4       2.724e-1       1.256e-7
   1           2806          18301           3199       9.275e-4       2.356e-1       5.141e-8
   1           2873          14575           1892       9.960e-4       2.869e-1       2.486e-6
   1           4792          13373           6232       5.018e-4       2.615e-1       1.925e-7
   1           3262          16460           9122       9.173e-4       2.997e-1       2.478e-7
   1           4419           6522          10274       7.962e-4       2.633e-1       7.440e-7
   1           3748          10683           2168       6.814e-4       2.859e-1       1.377e-7
   1           3549          15996           4742       8.363e-4       3.000e-1       1.347e-7
   1           3270           3796            975       7.602e-4       3.000e-1       1.986e-7
   1           6390          13007           6160       2.691e-4       2.876e-1       2.240e-8
   1           4558          10141         73.332       5.110e-4       2.943e-1       2.752e-7
   1           3388          10193           6523       8.029e-4       2.315e-1       3.003e-6
   1           3100          10147           2852       4.884e-4       2.857e-1       8.976e-8
   1           2824          14127           1653       9.971e-4       2.949e-1       3.127e-7
   1           2699           8576           4455       9.502e-4       2.995e-1       1.341e-6
   1           4436          16213           8703       6.744e-4       2.981e-1       5.430e-8
   1           3397          10952          12598       8.453e-4       2.894e-1       1.388e-6
   1           5038           9672           6407       4.256e-4       2.599e-1       3.583e-8
   1           3573          16703           2369       8.716e-4       2.957e-1       5.808e-8
   1           3258           9664           6353       1.000e-3       2.883e-1       2.174e-7
   1           4813           7867          17471       4.904e-4       2.414e-1       7.573e-8
   1           4832          12582           8067       3.963e-4       2.981e-1       1.215e-7
   1           2950           9081           8986       9.864e-4       2.424e-1       6.873e-6
   1           3779          10297           4727       8.378e-4       2.617e-1       4.816e-6
   1           2628           5782           2895       7.960e-4       3.000e-1       8.582e-6
   1           2454           8758           4254       8.826e-4       2.522e-1       2.030e-6
   1           4517          16115           4741       4.802e-4       2.884e-1       7.818e-6
   1           3777          10992           7537       7.708e-4       2.988e-1       6.105e-7
   1           2797          11241           6806       9.905e-4       2.760e-1       2.983e-7
   1           3794          10942           3910       5.091e-4       2.857e-1       5.328e-6
   1           2498           9301            197       9.473e-4       2.794e-1       2.549e-7
   1           3880          11691           6446       5.015e-4       2.935e-1       7.323e-7
   1           4742          10027           2339       8.744e-4       2.799e-1       4.023e-8
   1           3672           6741           2009       5.815e-4       2.902e-1       4.842e-7
   1           3124           7249           1688       7.720e-4       2.530e-1       8.685e-6
   1           4666          13435           6953       4.176e-4       2.893e-1       1.598e-7
   1           4883          11605           5461       4.001e-4       3.000e-1       2.337e-8
   1           4131          15004           8901       4.791e-4       2.674e-1       2.727e-8
   1           4098          11167            693       6.603e-4       3.000e-1       2.035e-6
   1           2947          10708           4183       8.351e-4       2.482e-1       5.473e-6
   1           4525           9120           9770       6.114e-4       3.000e-1       1.357e-8
   1           2346           9949           3481       8.698e-4       3.000e-1       8.136e-6
   1           1982           5766           2055       1.000e-3       3.000e-1       8.908e-7
   1           2904          12487           4802       8.314e-4       2.710e-1       8.188e-7
   1           2921          13005           1074       6.512e-4       3.000e-1       1.548e-6
   1           2912          12535           5012       9.252e-4       2.678e-1       6.043e-8
   1           2131           9279           4154       8.910e-4       2.842e-1       7.735e-6
   1           3699          11708          18110       6.210e-4       3.000e-1       1.126e-6
   1           4681           5264           4741       4.515e-4       2.104e-1       3.622e-7
   1           3472           9111          11856       7.192e-4       2.528e-1       4.834e-7
   1           2970          15722          14771       9.932e-4       3.000e-1       2.600e-6
   1           3360           8767          12942       7.476e-4       3.000e-1       1.460e-7
   1           2463          12695           4343       8.255e-4       2.769e-1       1.517e-6
   1           2108           8856           2594       9.491e-4       2.219e-1       8.408e-8
   1           2821           7447           6878       6.925e-4       2.857e-1       8.479e-6
   1           4023          10548           2554       7.090e-4       3.000e-1       5.585e-8
   1           3526           8916           7253       8.048e-4       2.198e-1       9.228e-7
   1           2970          15359           5954       9.996e-4       1.489e-1       6.938e-8
   1           3553          16649           3589       6.716e-4       3.000e-1       1.870e-6
   1           3329          14112           4766       8.311e-4       2.625e-1       2.120e-8
   1           4475          10156           2089       7.617e-4       2.828e-1       1.017e-7
   1           7027          12473           9572       2.603e-4       3.000e-1       4.193e-8
   1           3590           6954           8855       4.922e-4       2.987e-1       7.828e-7
   1           2982           8401           5814       6.286e-4       2.752e-1       2.080e-7
   1           3797          16577          11228       7.044e-4       2.951e-1       5.352e-6
   1           5033          13825           3146       8.198e-4       2.813e-1       5.966e-7
   1           3908          14956           4171       3.656e-4       2.648e-1       1.855e-6
   1           3196          11752           1824       5.100e-4       2.886e-1       1.076e-8
   1           4492          14615           8572       6.355e-4       3.000e-1       6.715e-6
   1           4164          13854           5919       6.655e-4       2.796e-1       1.397e-8
   1           3015           6723          14992       7.660e-4       2.928e-1       4.091e-8
   1           5222           5948           7149       7.356e-4       2.991e-1       2.028e-6
   1           2963          18673           2516       4.481e-4       3.000e-1       7.328e-6
   1           4973          18963           1247       5.202e-4       3.000e-1       3.726e-7
   1           2074          15261           2483       7.118e-4       3.000e-1       1.746e-6
   1           4633          11809            862       6.356e-4       2.785e-1       1.098e-6
   1           4533          11790            469       4.458e-4       2.927e-1       9.647e-6
   1           4484          16482           8192       8.389e-4       2.842e-1       3.094e-8
   1           4085           8297           5870       4.274e-4       2.980e-1       2.438e-6
   1           3546          19162           6186       8.846e-4       2.422e-1       1.885e-7
   1           2669          13609           5853       8.173e-4       2.374e-1       7.446e-6
   1           4263          10994           4874       4.247e-4       2.963e-1       1.263e-7
   1           3436          12264          10546       6.530e-4       1.954e-1       5.847e-8
   1           3221          11625           4057       3.971e-4       2.960e-1       1.829e-6
   1           4061           2303           7786       5.098e-4       2.894e-1       1.264e-6
   1           4044          13473           7315       5.921e-4       2.814e-1       5.476e-8
   1           4758           4958           5506       3.641e-4       2.804e-1       4.629e-6
   1           2765          16401           5870       6.225e-4       2.883e-1       8.332e-8
   1           3060          17628           7298       9.833e-4       2.950e-1       1.240e-6
   1           2630          11312           2316       9.876e-4       2.948e-1       8.293e-7
   1           2407          11880           5385       5.090e-4       3.000e-1       1.010e-6
   1           3933           9363          13670       8.578e-4       1.550e-1       4.200e-7
   1           3866          12211           5889       9.317e-4       2.902e-1       7.258e-7
   1           3281           5217           5622       4.723e-4       2.793e-1       2.706e-7
   1           4390           9680          23445       5.775e-4       2.265e-1       6.785e-6
   1           3770           7089           6981       6.063e-4       2.936e-1       2.533e-6
   1           3527          10314           5574       9.748e-4       2.488e-1       5.759e-8
   1           2987           5985           1841       5.527e-4       2.807e-1       9.875e-6
   1           4155          11814           4389       6.215e-4       2.663e-1       1.178e-8
   1           3017          12522           4406       7.239e-4       2.894e-1       6.639e-7
   1           3311           4147            863       7.147e-4       3.000e-1       1.063e-7
   1           3817          17380          13511       6.344e-4       2.442e-1       6.899e-6
   1           5784           9099          16246       3.081e-4       2.585e-1       3.579e-6
   1           4262           9737           1358       5.599e-4       2.888e-1       1.337e-6
   1           5642           6210           7820       6.298e-4       2.693e-1       5.180e-7
   1           2518           9888            881       9.166e-4       2.695e-1       3.074e-7
   1           4528           9093           6417       9.988e-4       2.687e-1       4.605e-7
   1           4355           9046          11593       9.950e-4       2.085e-1       1.555e-8
   1           4879           8821           5647       5.026e-4       2.093e-1       1.265e-6
   1           3438          11666           2187       4.899e-4       2.888e-1       4.096e-8
   1           2962          10426           6326       9.385e-4       2.543e-1       1.509e-7
   1           5595          14347           9029       3.934e-4       2.976e-1       4.191e-8
   1           2828           5914           5742       8.256e-4       2.446e-1       1.594e-7
   1           3921           7976            990       6.322e-4       2.193e-1       7.923e-7
   1           2611          11975           4879       9.840e-4       2.406e-1       1.584e-8
   1           2669           8888          10316       7.224e-4       2.811e-1       1.779e-7
   1           3674          10928          15190       8.008e-4       2.779e-1       7.295e-7
   1           3648           8555           8276       7.905e-4       2.891e-1       3.756e-6
   1           3293          11473           7466       8.543e-4       2.535e-1       1.063e-8
   1           4333          12658           3762       9.793e-4       2.156e-1       5.436e-7
   1           4254          14427           7167       6.253e-4       3.000e-1       6.414e-8
   1           3869           9457           7562       9.109e-4       2.701e-1       3.029e-6
   1           4275          17933          13787       6.621e-4       2.860e-1       1.364e-8
   1           4634          10435           2448       5.438e-4       2.823e-1       5.589e-6
   1           5852           6392           9170       5.708e-4       2.219e-1       1.709e-8
   1           3172           9695           5786       1.000e-3       2.528e-1       9.030e-8
   1           1280          10960           2022       9.774e-4       2.410e-1       4.673e-7
   1           4665          13368          13712       6.409e-4       2.940e-1       2.960e-6
   1           4508           8317           2416       7.153e-4       2.800e-1       4.919e-8
   1           4037          15276           2240       9.138e-4       2.739e-1       3.869e-7
   1           4343          13090           3127       5.006e-4       3.000e-1       5.797e-6
   1           4019          18293           9271       6.472e-4       2.598e-1       8.043e-6
   1           4739          11901          13192       7.728e-4       3.000e-1       2.299e-8
   1           3035           6415           8791       6.162e-4       2.956e-1       1.702e-7
   1           3764           8410           1742       7.387e-4       2.710e-1       4.194e-6
   1           5594          15371           9759       3.138e-4       3.000e-1       2.010e-8
   1           4380           5330          10802       3.210e-4       3.000e-1       2.913e-7
   1           4925           8915           4273       2.522e-4       2.962e-1       1.637e-8
   1           5455           6166           9749       4.851e-4       3.000e-1       2.034e-8
   1           4116          15071          13160       8.648e-4       3.000e-1       5.007e-8
   1           3690          12650           5457       7.581e-4       2.974e-1       5.289e-6
   1           5594           6005           7186       4.481e-4       2.848e-1       1.276e-7
   1           5090          15308           3571       4.386e-4       2.960e-1       6.629e-7
   1           3787          13869          10658       9.769e-4       2.194e-1       1.225e-6
   1           3664          13497           3854       7.283e-4       2.837e-1       4.804e-6
   1           3355           7358           4312       5.129e-4       2.870e-1       5.066e-7
   1           4289          14758           6243       7.374e-4       2.619e-1       2.921e-8
   1           4548          10618           4680       4.432e-4       2.806e-1       2.968e-6
   1           2449          11578           4130       4.937e-4       3.000e-1       7.690e-7
   1           4929           8186           8075       9.712e-4       2.579e-1       2.489e-7
   1           3242           9844           3192       3.995e-4       2.934e-1       4.574e-6
   1           4604          11207           4373       4.313e-4       2.817e-1       2.428e-6
   1           3368           8724           4062       9.351e-4       2.313e-1       3.064e-6
   1           5611           9219           3342       6.587e-4       1.516e-1       1.398e-6
   1           4542           8801           6780       9.985e-4       2.804e-1       2.222e-8
   1           3481          15115           8817       8.438e-4       2.128e-1       5.211e-6
   1           4977          10954           4412       7.290e-4       2.244e-1       1.430e-7
   1           2673           8680          14542       9.638e-4       2.480e-1       1.615e-7
   1           4338          13593           6897       5.260e-4       2.844e-1       3.278e-7
   1           3308           8286           7125       5.917e-4       2.086e-1       5.047e-6
   1           4508           6954           4735       7.779e-4       2.565e-1       8.371e-8
   1           4309          13636           3848       5.448e-4       2.996e-1       2.821e-7
   1           2554           6216           4087       5.139e-4       2.978e-1       6.703e-8
   1           4289          14040          12827       5.806e-4       2.910e-1       3.403e-6
   1           5055           2645           7116       5.569e-4       3.000e-1       8.263e-6
   1           4951          13488           3856       5.081e-4       2.964e-1       1.513e-7
   1           2640          15258           2824       6.483e-4       3.000e-1       5.314e-8
   1           5567           8277           3578       6.605e-4       3.000e-1       1.957e-8
   1           2505          10339           2359       7.713e-4       3.000e-1       4.060e-8
   1           3457          14189          18732       8.158e-4       3.000e-1       8.599e-7
   1           5141          15105           3147       7.175e-4       2.643e-1       5.381e-7
   1           4363          10552         50.700       3.738e-4       2.730e-1       9.146e-6
   1           4686          11357           1898       3.899e-4       2.858e-1       1.113e-6
   1           3713          11253           4285       8.521e-4       2.934e-1       1.852e-6
   1           3661          15623           9464       3.328e-4       3.000e-1       3.993e-6
   1           2955           7558           8213       9.428e-4       2.416e-1       2.739e-8
   1           5893          13671           8932       4.874e-4       2.701e-1       5.393e-7
   1           3425          17633            170       7.538e-4       3.000e-1       8.592e-7
   1           4648          13265           2537       4.102e-4       3.000e-1       4.073e-6
   1           4806          15367           2010       3.841e-4       2.945e-1       1.982e-6
   1           4546           5190           5818       8.251e-4       2.859e-1       1.553e-6
   1           5343          15452           5679       5.832e-4       3.000e-1       7.274e-6
   1           3646          10139          16813       9.708e-4       2.915e-1       5.241e-6
   1           4153          11885          15506       3.226e-4       2.910e-1       2.918e-6
   1           3570          10080          15052       7.736e-4       3.000e-1       1.376e-7
   1           3666           7134          10261       6.001e-4       2.855e-1       1.164e-8
   1           3225          12069           6733       6.074e-4       1.988e-1       4.038e-6
   1           4895           9499          13031       6.704e-4       1.405e-1       5.909e-8
   1           4073           7672           6290       9.419e-4       2.888e-1       2.467e-6
   1           4863          12722           5939       8.780e-4       2.125e-1       1.363e-8
   1           3529           8937           8714       7.877e-4       2.918e-1       2.669e-7
   1           3589          11637          24476       6.038e-4       2.991e-1       4.362e-8
   1           2943          18852           1632       9.092e-4       2.636e-1       3.810e-6
   1           1516          13496           9152       9.676e-4       2.910e-1       4.365e-6
   1           3399          11098           5194       6.895e-4       3.000e-1       3.676e-6
   1           4611           5706           4030       4.017e-4       2.803e-1       3.195e-7
   1           2907           5068           5028       6.426e-4       3.000e-1       4.930e-6
   1           3336          17072           1861       6.851e-4       3.000e-1       3.626e-6
   1           4501           8847           6608       3.187e-4       2.985e-1       1.131e-8
   1           3101          10496           1523       8.952e-4       2.113e-1       5.712e-6
   1           3238          11723          11268       6.194e-4       2.505e-1       5.426e-6
   1           5050          15026          13570       6.428e-4       3.000e-1       2.551e-6
   1           3793           6335           3745       6.956e-4       2.739e-1       4.376e-8
   1           3026           6916           5226       7.493e-4       3.000e-1       2.365e-6
   1           2098           3427           4678       7.486e-4       2.754e-1       5.971e-8
   1           2867          10872           2205       8.513e-4       2.283e-1       4.088e-7
   1           2737           9457          10397       6.323e-4       2.930e-1       1.356e-8
   1           2341           5200           6773       9.227e-4       2.142e-1       5.954e-6
   1           2864           8760           9949       9.854e-4       2.627e-1       1.362e-7
   1           2583          12818           8860       8.316e-4       2.843e-1       2.216e-7
   1           3409          13409           3209       7.195e-4       2.259e-1       9.672e-6
   1           3941          11729          10558       8.666e-4       2.912e-1       2.890e-7
   1           5706           7509           6742       4.062e-4       3.000e-1       1.765e-8
   1           3265          11043           5039       5.606e-4       2.534e-1       9.772e-8
   1           5562           9903          18373       2.282e-4       2.423e-1       4.518e-8
   1           4199           6182           2637       5.582e-4       3.000e-1       3.988e-6
   1           3316           6615          13500       7.834e-4       2.767e-1       1.097e-6
   1           3870           5567           2718       7.167e-4       2.938e-1       3.802e-7
   1           2717           8467           1518       9.659e-4       2.728e-1       8.195e-7
   1           4167          13964            768       3.793e-4       2.980e-1       7.610e-7
   1           2719          12310           2568       7.003e-4       3.000e-1       1.724e-6
   1           3292           1182           1522       8.390e-4       2.828e-1       2.133e-6
   1           5078          10016            945       5.983e-4       2.809e-1       1.271e-6
   1           2888           7746           3234       8.861e-4       2.727e-1       2.338e-8
   1           3248          15036           9424       8.573e-4       2.631e-1       4.288e-7
   1           2544          11239           9012       8.238e-4       2.711e-1       3.776e-6
   1           2746           7748           4786       9.540e-4       2.921e-1       5.150e-6
   1           5053          11238           2143       4.237e-4       2.914e-1       6.600e-6
   1           4200           6329         64.197       5.100e-4       2.948e-1       3.763e-6
   1           3011          12047           4548       9.709e-4       2.687e-1       1.719e-7
   1           3133           9789          15155       7.260e-4       2.865e-1       7.157e-8
   1           3628           1836           7970       7.819e-4       2.817e-1       5.632e-7
   1           3578          12889           6385       4.760e-4       3.000e-1       1.793e-7
   1           2669           6855           6604       8.737e-4       2.900e-1       1.044e-7
   1           2968          12899          11073       8.210e-4       3.000e-1       1.370e-7
   1           4100          12638           8222       4.759e-4       2.808e-1       3.902e-8
   1           3519          13054           9205       8.537e-4       2.267e-1       7.593e-6
   1           2995           7886          12807       7.879e-4       2.516e-1       6.772e-8
   1           3532          13653           5569       7.286e-4       3.000e-1       1.437e-7
   1           3604          13243           6152       8.514e-4       2.527e-1       6.990e-6
   1           3193           8595           4341       8.861e-4       3.000e-1       4.374e-6
   1           3239          11943          10496       9.492e-4       2.855e-1       6.771e-7
   1           2469          10995           3059       7.324e-4       2.967e-1       9.583e-6
   1           2893          11531          13042       5.938e-4       2.952e-1       4.114e-8
   1           3934          11426          16693       7.678e-4       2.796e-1       1.219e-7
   1           3369          14414           5102       9.040e-4       2.708e-1       8.182e-7
   1           6158          12350           9556       2.379e-4       2.790e-1       6.171e-8
   1           2637           6112           9660       9.375e-4       3.000e-1       2.771e-7
   1           3597          11161           4337       7.913e-4       1.910e-1       4.665e-8
   1           3479          14306           2003       4.520e-4       2.943e-1       4.209e-6
   1           1640          11828           5940       8.973e-4       2.816e-1       5.119e-7
   1           3986          17193           9984       5.025e-4       3.000e-1       2.960e-7
   1           2441          10561           5901       7.735e-4       3.000e-1       2.247e-7
   1           4337           7800          14080       7.520e-4       3.000e-1       2.137e-6
   1           3570           2173           1252       8.994e-4       2.661e-1       9.289e-6
   1           4277           9069           6681       7.654e-4       2.501e-1       1.807e-6
   1           2989           8768           5585       9.390e-4       2.718e-1       1.769e-6
   1           4245          10378          15633       8.745e-4       1.299e-1       2.668e-8
   1           3184           9100          15365       5.473e-4       2.957e-1       3.079e-6
   1           4382          12893           3935       4.511e-4       2.901e-1       3.416e-8
   1           4756           3201           6775       5.773e-4       2.868e-1       1.380e-7
