scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            3246         17028         14091    4.923e-004    3.000e-001    4.732e-007      8.500000      0.753832      5.172886      0.900662
  1            1800         14086         13370    7.061e-004    3.000e-001    1.558e-006      8.625000      0.678395      6.932983      0.896104
  1            3066         17415         11316    7.476e-004    2.567e-001    2.266e-006      6.875000      0.635747      3.398510      0.924370
  1            5341         19553          4825    3.034e-004    2.939e-001    9.825e-008      7.250000      0.666220      5.561715      0.828571
  1            3302         12420          6597    5.458e-004    2.576e-001    5.333e-008      9.750000      0.761269      6.883506      0.934132
  1            3545         10125           510    2.790e-004    2.873e-001    5.016e-008      6.500000      0.656349      2.939932      0.881356
  1            2100         14657          1168    9.276e-004    2.412e-001    2.596e-007     10.125000      0.786085     17.579571      0.830769
  1            4607         12018           661    2.614e-004    2.559e-001    2.350e-007      6.750000      0.631181      3.365412      0.915254
  1            6608         12068         11651    3.203e-004    2.939e-001    4.535e-006     10.250000      0.755104     16.102091      1.000000
  1            3161         17818          1243    2.366e-004    2.574e-001    4.577e-007      4.500000      0.573900      0.771604      0.972973
  1            5341         19553          4825    3.034e-004    2.939e-001    9.825e-008     11.750000      0.818456     10.085007      0.912621
  1            3627          8902         17248    6.016e-004    2.984e-001    8.080e-007      9.125000      0.757912      4.654401      1.035461
  1            3670          7725          8961    4.755e-004    1.932e-001    1.292e-007      7.750000      0.746212      9.942463      0.815789
  1            5341         19553          4825    3.034e-004    2.939e-001    9.825e-008      8.000000      0.716219      4.167088      0.927536
  1            3937         11303          4560    4.417e-004    2.968e-001    1.331e-008      9.500000      0.718441     15.477398      0.821622
  1            4352         12664          7662    4.533e-004    2.135e-001    8.633e-007      9.625000      0.702252     12.037323      1.054795
  1            5251         16566          5815    3.105e-004    1.551e-001    1.738e-007      8.250000      0.799691      6.547194      0.936170
  1            3063         12724          3123    8.839e-004    2.833e-001    2.130e-006     12.000000      0.793283      9.811404      0.989691
  1            5303          6348          9766    2.306e-004    2.591e-001    2.867e-008      8.125000      0.662369      4.213224      1.007752
  1            4206         11335          6812    2.910e-004    2.472e-001    6.222e-006      9.125000      0.744276      3.866497      1.042857
  1            4298          6945         21172    6.288e-004    1.874e-001    4.416e-006      9.875000      0.720115     16.093498      0.892655
  1            2510          8538         13447    8.370e-004    2.800e-001    8.513e-006      6.750000      0.610930      3.285986      0.964286
  1            4776         20079          8213    3.441e-004    2.601e-001    2.099e-006      9.875000      0.757787      5.497723      0.981366
  1            6571         14863          8717    1.426e-004    2.853e-001    9.746e-007      6.375000      0.649564      5.232911      0.894737
  1            4173         17096           538    5.187e-004    2.825e-001    5.533e-008      6.625000      0.521107      3.732836      0.848000
  1            4363         10864          1691    3.960e-004    3.000e-001    6.035e-006      8.875000      0.656711      5.538456      1.036496
  1            3870         12666         11005    4.389e-004    2.993e-001    3.349e-007      7.750000      0.718737      4.728148      0.861111
  1            4503         13587          8458    4.321e-004    2.927e-001    5.277e-006      9.750000      0.776344      8.021465      0.901734
  1            4453         18608          7133    4.385e-004    2.624e-001    5.090e-007      7.750000      0.701047      4.495490      0.925373
