scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            4792         11546         15095    6.558e-004    2.626e-001    1.829e-008     10.375000      0.830097      7.731885      0.954023
  1            3925          7671         12180    3.056e-004    3.000e-001    7.752e-006      7.375000      0.647023      3.325362      0.959350
  1            4207          4728         20822    8.157e-004    2.437e-001    1.157e-007     10.500000      0.736808     14.305309      0.865979
  1            3119         11971          9814    7.662e-004    2.441e-001    9.117e-008      9.875000      0.779299      5.691982      0.934911
  1            4103         11600         11119    8.703e-004    1.652e-001    2.549e-006      9.500000      0.761772     14.581267      0.950000
  1            6045          7875          5839    3.988e-004    2.984e-001    8.399e-007     10.250000      0.768416      9.881916      0.792271
  1            5078         11026         16032    2.876e-004    2.392e-001    1.120e-006      7.750000      0.626534      6.165024      0.953846
  1            5098          8143         11423    6.947e-004    2.028e-001    4.739e-008     10.625000      0.790605      9.096867      0.934066
  1            4914         12496         25958    9.729e-004    2.701e-001    1.909e-006     12.125000      0.830789      9.045654      0.974874
  1            4515         11678          9897    3.814e-004    2.418e-001    2.178e-008      7.875000      0.638369      5.997619      0.926471
  1            2555         10906         11554    7.451e-004    3.000e-001    2.342e-007      7.625000      0.727832      5.683697      0.917293
  1            3999         17347         12501    9.262e-004    3.000e-001    8.351e-007     12.125000      0.831814     14.412717      0.989796
  1            5222          9931          6763    5.013e-004    3.000e-001    1.177e-006      9.875000      0.732588      6.509554      0.913295
  1            6697         15084          5188    1.532e-004    3.000e-001    5.261e-007      6.750000      0.608522      3.471999      0.837209
  1            5042          9953          2578    2.417e-004    3.000e-001    1.289e-007      7.375000      0.539691      3.214080      0.944000
  1            6142          9810          1329    4.027e-004    3.000e-001    6.030e-007     12.250000      0.817524     17.775286      0.970297
  1            3811         10966          1019    6.259e-004    3.000e-001    2.885e-008      8.500000      0.697641      7.270970      0.795322
  1            4504          7725          3315    4.493e-004    2.864e-001    6.347e-006      9.625000      0.774559      7.924580      0.933333
  1            3300          9195          6777    6.555e-004    2.932e-001    3.136e-007      9.000000      0.734624      7.535049      0.900000
  1            4261         16675          2905    7.374e-004    2.986e-001    4.831e-008     11.500000      0.774885     13.040854      0.929293
  1            3732          7602          9069    7.476e-004    3.000e-001    5.533e-007     10.750000      0.758971     31.935860      0.738197
  1            3740          3862         17680    5.114e-004    3.000e-001    1.369e-006      8.875000      0.724733     12.026230      0.811429
  1            4886         12259          3707    7.473e-004    3.000e-001    6.348e-006     12.375000      0.841732      7.849621      1.076087
