scenario   Ne/Mean(N)      t/Mean(N)       Na/Mean(N)   
   1           1.000           4.937           1.386
   1           1.000           1.690        6.814e-1
   1           1.000           1.247           1.485
   1           1.000           2.128        7.447e-1
   1           1.000           1.985        4.447e-1
   1           1.000           5.236           5.743
   1           1.000           3.050        9.716e-1
   1           1.000           2.916           1.117
   1           1.000           2.418        7.882e-1
   1           1.000           2.988        6.809e-1
   1           1.000           3.174        1.112e-1
   1           1.000           1.908           1.521
   1           1.000           4.579        7.069e-1
   1           1.000           3.044        4.875e-1
   1           1.000           1.527           3.758
   1           1.000           3.866        2.363e-1
   1           1.000           1.322        5.752e-1
   1           1.000           1.882           1.377
   1           1.000           2.595        7.697e-1
   1           1.000           2.057        9.522e-1
   1           1.000           1.501        4.024e-1
   1           1.000           6.606           3.290
   1           1.000        8.271e-1           3.515
   1           1.000           2.890           1.595
   1           1.000           2.276        6.159e-1
   1           1.000           2.273        2.451e-1
   1           1.000           3.734           1.622
   1           1.000           2.594           2.822
   1           1.000           4.759           1.364
   1           1.000           5.083           1.002
   1           1.000           1.246        4.464e-1
   1           1.000           2.946        9.345e-1
   1           1.000           2.092        7.056e-1
   1           1.000           4.282        8.091e-1
   1           1.000           2.528        6.159e-1
   1           1.000           3.381        4.734e-1
   1           1.000           4.374           2.042
   1           1.000           3.637        3.689e-1
   1           1.000           5.158           2.129
   1           1.000           1.506        4.784e-1
   1           1.000           1.461           2.218
   1           1.000           2.741           1.043
   1           1.000           1.998           1.834
   1           1.000           1.721           1.297
   1           1.000        4.298e-1        3.362e-1
   1           1.000           4.021           1.914
   1           1.000           2.185           1.822
   1           1.000           2.945        2.929e-1
   1           1.000           2.837        3.460e-1
   1           1.000           2.846           1.964
   1           1.000           3.652           1.816
   1           1.000           2.311        7.906e-1
   1           1.000           2.820        8.281e-1
   1           1.000           2.845           1.574
   1           1.000           9.669        8.279e-1
   1           1.000           2.495           2.471
   1           1.000           1.888        9.428e-2
   1           1.000           6.222           3.879
   1           1.000           3.819           2.989
   1           1.000           2.413           1.318
   1           1.000           2.574           1.073
   1           1.000           3.525        7.055e-1
   1           1.000           1.228        8.010e-1
   1           1.000           2.246        6.391e-1
   1           1.000           2.919           4.494
   1           1.000           3.193        8.273e-1
   1           1.000           2.300           1.825
   1           1.000           2.205        6.600e-1
   1           1.000           5.152           2.157
   1           1.000           1.202        6.234e-1
   1           1.000           1.453           1.640
   1           1.000           5.860           1.842
   1           1.000           2.951        7.437e-1
   1           1.000           3.426           1.157
   1           1.000           2.861           1.730
   1           1.000           3.990        8.998e-1
   1           1.000           3.396        6.459e-1
   1           1.000           1.213           2.555
   1           1.000        5.410e-1        8.142e-1
   1           1.000           1.680        8.938e-1
   1           1.000           1.076        8.670e-1
   1           1.000           1.693           1.019
   1           1.000        8.762e-1        8.364e-1
   1           1.000           2.576        6.974e-1
   1           1.000           1.640        8.290e-1
   1           1.000           1.478        6.917e-1
   1           1.000           3.328        1.350e-1
   1           1.000           1.047           1.170
   1           1.000           3.515           2.871
   1           1.000        6.796e-1           1.645
   1           1.000           1.743        3.892e-1
   1           1.000           2.864        4.881e-1
   1           1.000           6.668        3.573e-1
   1           1.000           4.059        2.924e-1
   1           1.000           1.630           1.548
   1           1.000           2.839           2.575
   1           1.000           4.211           1.237
   1           1.000           1.686           1.770
   1           1.000           1.410           1.850
   1           1.000           3.314        6.014e-1
   1           1.000           2.122           2.791
   1           1.000           9.417           5.400
   1           1.000        9.492e-1           1.432
   1           1.000           2.555        9.047e-1
   1           1.000           2.924        9.254e-1
   1           1.000           1.601           1.718
   1           1.000           2.134        2.656e-1
   1           1.000           2.707           1.984
   1           1.000        8.293e-1           4.054
   1           1.000           1.876           4.335
   1           1.000           2.687           1.439
   1           1.000           2.495        6.538e-1
   1           1.000           4.403        7.991e-1
   1           1.000           2.628        3.285e-1
   1           1.000           1.358        7.940e-1
   1           1.000           2.511        8.064e-1
   1           1.000           1.423        6.634e-1
   1           1.000           2.229           1.759
   1           1.000           7.377        4.432e-1
   1           1.000           1.172        7.168e-1
   1           1.000           1.485           1.998
   1           1.000           2.353        7.893e-1
   1           1.000           2.087        6.892e-1
   1           1.000           2.277        1.065e-1
   1           1.000           4.309           1.614
   1           1.000           1.403           2.654
   1           1.000           2.633           1.071
   1           1.000           1.257        5.958e-1
   1           1.000           2.436           1.971
   1           1.000        9.274e-1        6.473e-1
   1           1.000           2.491        2.907e-1
   1           1.000           3.478           2.697
   1           1.000           4.194        4.226e-1
   1           1.000           2.954           1.689
   1           1.000           2.189        8.984e-1
   1           1.000           1.264           1.604
   1           1.000           1.148        2.291e-1
   1           1.000           1.162           1.303
   1           1.000           3.236           2.411
   1           1.000           3.808           1.312
   1           1.000        6.605e-1        5.417e-1
   1           1.000           3.548           1.787
   1           1.000           1.321        9.627e-1
   1           1.000           2.211           1.409
   1           1.000           2.141           1.435
   1           1.000           3.509           1.478
   1           1.000           2.914           2.132
   1           1.000           1.897        4.438e-1
   1           1.000           1.170        3.905e-1
   1           1.000           3.976           3.582
   1           1.000           1.318           1.415
   1           1.000        9.834e-1           2.028
   1           1.000           1.471        5.352e-1
   1           1.000        5.244e-1           1.715
   1           1.000           3.384        6.312e-1
   1           1.000           2.749        3.696e-1
   1           1.000           2.866           6.145
   1           1.000           1.872        2.464e-1
   1           1.000           2.118           2.373
   1           1.000           4.364           1.868
   1           1.000           3.811           3.066
   1           1.000           1.603        3.576e-2
   1           1.000           2.917        7.768e-1
   1           1.000           2.732           1.041
   1           1.000           3.897           1.298
   1           1.000           1.752           1.206
   1           1.000           1.163           2.064
   1           1.000           4.910        8.118e-1
   1           1.000           3.237        7.509e-1
   1           1.000           2.894        7.902e-1
   1           1.000           5.337           1.282
   1           1.000           1.957           1.337
   1           1.000           1.024        4.035e-1
   1           1.000           2.645        3.483e-1
   1           1.000           3.892        5.159e-1
   1           1.000        8.543e-1        2.424e-1
   1           1.000        7.915e-1        7.111e-1
   1           1.000           1.743        5.188e-1
   1           1.000           1.662        4.204e-1
   1           1.000           2.578           1.458
   1           1.000           2.346           1.309
   1           1.000           3.599           1.381
   1           1.000           1.582        8.841e-1
   1           1.000           2.126        1.523e-1
   1           1.000           1.452           1.328
   1           1.000           3.993           1.082
   1           1.000           3.278           1.095
   1           1.000           4.197           1.476
   1           1.000           1.702        4.525e-1
   1           1.000           4.736        3.622e-2
   1           1.000           2.470           1.096
   1           1.000           2.830           1.548
   1           1.000           3.007           1.233
   1           1.000           2.140           1.105
   1           1.000           2.565        5.760e-1
   1           1.000           2.411        3.472e-1
   1           1.000           2.590           2.199
   1           1.000           3.800           2.237
   1           1.000        6.374e-1        4.652e-1
   1           1.000           3.756           1.542
   1           1.000           4.685           1.228
   1           1.000           1.900           1.553
   1           1.000           1.574        7.768e-1
   1           1.000           3.145           3.053
   1           1.000           7.046           1.914
   1           1.000           4.141           6.786
   1           1.000           3.449           1.990
   1           1.000           2.593        1.601e-1
   1           1.000           3.079        5.500e-1
   1           1.000           1.987        3.048e-1
   1           1.000           3.580           2.193
   1           1.000           2.785           1.035
   1           1.000           5.899           1.966
   1           1.000        9.104e-1           2.043
   1           1.000           2.284           1.135
   1           1.000           1.197        7.034e-1
   1           1.000           3.742           1.683
   1           1.000           2.054           1.273
   1           1.000           1.572        7.452e-1
   1           1.000           2.227        1.538e-1
   1           1.000           1.314        7.375e-1
   1           1.000           4.783           2.793
   1           1.000           1.146           1.364
   1           1.000           3.303        1.862e-1
   1           1.000           3.268           1.015
   1           1.000           1.382        6.334e-1
   1           1.000           3.579        9.890e-1
   1           1.000           1.732        6.324e-1
   1           1.000           4.424           4.311
   1           1.000           3.214        8.907e-1
   1           1.000        7.962e-1        7.804e-1
   1           1.000           2.519        9.428e-1
   1           1.000           1.351           1.237
   1           1.000           2.781        1.721e-1
   1           1.000           5.369        8.402e-1
   1           1.000           1.433        5.291e-1
   1           1.000           1.269        5.491e-1
   1           1.000           3.250        4.027e-1
   1           1.000           1.739           1.641
   1           1.000           2.701        9.444e-1
   1           1.000           4.341        7.149e-1
   1           1.000           5.730           2.025
   1           1.000           2.600           1.552
   1           1.000           4.410        9.734e-1
   1           1.000           2.162        3.916e-1
   1           1.000           3.946           1.152
   1           1.000           2.449           1.505
   1           1.000           2.516        4.739e-1
   1           1.000           3.081        4.728e-1
   1           1.000           1.606           1.110
   1           1.000           2.688        9.637e-1
   1           1.000           4.123           3.186
   1           1.000           3.194        8.732e-1
   1           1.000          13.498           7.954
   1           1.000           4.441           2.490
   1           1.000           3.378           1.034
   1           1.000           4.144        6.012e-1
   1           1.000           2.033        4.412e-1
   1           1.000           4.365           2.160
   1           1.000           3.486           1.471
   1           1.000           3.334        8.825e-1
   1           1.000           2.798        4.488e-1
   1           1.000           2.269           1.304
   1           1.000           4.950           2.190
   1           1.000           3.224           1.684
   1           1.000           2.608        5.265e-1
   1           1.000           3.062           1.328
   1           1.000           1.409           1.029
   1           1.000           3.854           2.723
   1           1.000           1.533        3.147e-1
   1           1.000           1.403        5.254e-1
   1           1.000           1.849        6.227e-1
   1           1.000           4.005           3.305
   1           1.000           1.849           2.142
   1           1.000           4.552           1.764
   1           1.000           3.005           2.918
   1           1.000        8.305e-1           1.850
   1           1.000           7.686           3.401
   1           1.000           5.189           1.236
   1           1.000           1.096        5.277e-1
   1           1.000           3.326           1.537
   1           1.000           1.375           1.577
   1           1.000           4.968           2.340
   1           1.000           1.337           1.709
   1           1.000           3.470           1.583
   1           1.000           1.138        7.257e-1
   1           1.000           5.034        5.576e-1
   1           1.000           1.449        9.958e-1
   1           1.000           2.454           1.082
   1           1.000           4.115           4.711
   1           1.000           2.425        5.564e-1
   1           1.000        9.076e-1        3.294e-1
   1           1.000           1.692        4.165e-1
   1           1.000           3.923           2.275
   1           1.000        5.189e-1        6.515e-1
   1           1.000           2.575           1.332
   1           1.000        3.022e-1        6.513e-1
   1           1.000           3.199           2.584
   1           1.000           2.748           2.041
   1           1.000           2.534           3.809
   1           1.000           3.848        3.435e-1
   1           1.000           1.771           1.623
   1           1.000           3.470        4.392e-1
   1           1.000           4.016           2.647
   1           1.000           2.663        4.793e-1
   1           1.000           3.001           1.463
   1           1.000        9.006e-1        7.550e-1
   1           1.000           3.758           1.203
   1           1.000           1.422        6.795e-2
   1           1.000           3.076           2.502
   1           1.000           2.189        3.673e-1
   1           1.000           2.119           1.477
   1           1.000           1.038        5.218e-1
   1           1.000           3.519           2.836
   1           1.000           1.592           1.936
   1           1.000        8.053e-1        2.910e-1
   1           1.000           3.758           1.868
   1           1.000           1.992        1.085e-1
   1           1.000           2.107        6.050e-1
   1           1.000           2.285        9.291e-1
   1           1.000           2.896           1.001
   1           1.000           3.433           1.616
   1           1.000           9.734           9.778
   1           1.000           3.129           1.568
   1           1.000           2.327           1.458
   1           1.000           6.840           3.503
   1           1.000        9.604e-1        3.523e-1
   1           1.000        2.713e-1        6.412e-1
   1           1.000           1.689           1.020
   1           1.000           2.351        9.953e-1
   1           1.000           3.171           1.018
   1           1.000           2.072        2.935e-1
   1           1.000        3.868e-1        1.277e-1
   1           1.000           3.235           3.853
   1           1.000           1.956           1.167
   1           1.000           2.719        8.021e-1
   1           1.000           3.284           1.474
   1           1.000           2.907        6.057e-1
   1           1.000           1.388        3.889e-1
   1           1.000           1.372           1.016
   1           1.000        5.315e-1           1.996
   1           1.000           1.784           1.110
   1           1.000           8.593           4.299
   1           1.000           3.495        8.394e-1
   1           1.000           2.358        6.234e-1
   1           1.000           3.847           3.622
   1           1.000           1.952           2.429
   1           1.000           1.270           1.177
   1           1.000        7.117e-1           1.718
   1           1.000           1.899           1.017
   1           1.000           1.828        3.346e-1
   1           1.000           1.502        4.382e-1
   1           1.000           3.235        2.163e-1
   1           1.000           2.255           1.591
   1           1.000           1.149        6.506e-1
   1           1.000           2.792        9.566e-1
   1           1.000           1.841        7.775e-1
   1           1.000           6.047           3.058
   1           1.000           3.303        4.972e-3
   1           1.000           2.630           1.276
   1           1.000        9.226e-1        5.129e-1
   1           1.000           2.621        8.627e-1
   1           1.000           5.896           2.635
   1           1.000           3.066           1.285
   1           1.000           3.237           1.350
   1           1.000           4.784        7.092e-1
   1           1.000           5.023           3.383
   1           1.000          12.391           1.024
   1           1.000           2.327        4.935e-1
   1           1.000           2.945           3.464
   1           1.000           3.976           1.208
   1           1.000           2.774        7.112e-1
   1           1.000           1.564        5.570e-1
   1           1.000           2.167        8.142e-1
   1           1.000           1.273           3.955
   1           1.000           1.459           1.276
   1           1.000           2.366           2.404
   1           1.000           2.685        2.326e-1
   1           1.000           3.046           1.954
   1           1.000           1.604           1.540
   1           1.000           4.548        9.314e-1
   1           1.000           2.368           1.190
   1           1.000           3.476        2.350e-1
   1           1.000           3.479           2.122
   1           1.000           3.506        6.373e-1
   1           1.000           1.085        2.896e-1
   1           1.000           1.882        7.515e-1
   1           1.000           2.875        7.981e-1
   1           1.000           4.954           2.642
   1           1.000           4.243        6.542e-1
   1           1.000           3.465           2.574
   1           1.000          11.083          11.315
   1           1.000           3.433           1.973
   1           1.000           3.171        7.028e-1
   1           1.000           2.595        4.853e-1
   1           1.000           5.488        6.902e-1
   1           1.000           2.146           1.182
   1           1.000           2.206        4.818e-2
   1           1.000           5.211           4.400
   1           1.000           3.307        5.784e-1
   1           1.000           3.107           3.285
   1           1.000           1.891        8.420e-1
   1           1.000           3.144           1.843
   1           1.000           4.122           2.294
   1           1.000           5.278        2.223e-1
   1           1.000           3.208           2.239
   1           1.000           3.803           1.230
   1           1.000           3.147        4.500e-1
   1           1.000           1.478        5.082e-1
   1           1.000           2.191           1.401
   1           1.000           1.637        5.726e-1
   1           1.000           1.072        3.424e-1
   1           1.000           3.282           1.298
   1           1.000        7.530e-1           1.094
   1           1.000           4.187           2.752
   1           1.000           2.682           2.640
   1           1.000           3.218           1.032
   1           1.000           3.655        7.148e-1
   1           1.000           3.612           1.570
   1           1.000           4.613           2.253
   1           1.000           1.745           2.594
   1           1.000           3.597           1.230
   1           1.000           2.807           2.258
   1           1.000           1.219           1.106
   1           1.000           2.264           1.477
   1           1.000           2.448        7.639e-1
   1           1.000        6.698e-1        5.217e-1
   1           1.000           1.314           3.104
   1           1.000           3.321           1.284
   1           1.000           2.995           3.429
   1           1.000           4.408        2.251e-2
   1           1.000           3.281           2.143
   1           1.000           1.928           1.263
   1           1.000           4.623        9.280e-1
   1           1.000           3.928           1.330
   1           1.000           3.049        2.825e-1
   1           1.000           1.109        4.003e-2
   1           1.000           2.566           2.065
   1           1.000        5.766e-1           2.019
   1           1.000           5.528        7.862e-1
   1           1.000           1.258        9.566e-1
   1           1.000           5.251           1.029
   1           1.000           3.487           1.794
   1           1.000           4.991           1.047
   1           1.000           4.090           1.177
   1           1.000           2.896           1.972
   1           1.000           2.065           1.544
   1           1.000           2.498           1.032
   1           1.000           2.311        9.674e-1
   1           1.000           2.610        7.723e-1
   1           1.000           2.678           1.055
   1           1.000           2.007        4.392e-1
   1           1.000           4.382           1.473
   1           1.000           1.760        2.627e-1
   1           1.000        8.958e-1        1.284e-1
   1           1.000           9.321           2.807
   1           1.000           1.566           2.024
   1           1.000           1.744        9.550e-1
   1           1.000           3.943        5.272e-1
   1           1.000           2.642        3.364e-1
   1           1.000           2.898           1.824
   1           1.000           9.526           1.324
   1           1.000           1.873        8.014e-1
   1           1.000           1.908        1.210e-1
   1           1.000           2.124           1.208
   1           1.000           4.786           2.886
   1           1.000           2.599        3.428e-1
   1           1.000           2.034        1.925e-1
   1           1.000           2.103           1.370
   1           1.000           1.933        6.105e-1
   1           1.000           5.651           2.254
   1           1.000           3.416        3.489e-1
   1           1.000           4.154        3.979e-1
   1           1.000           2.857           1.339
   1           1.000        9.330e-1           1.160
   1           1.000           1.092           1.684
   1           1.000           3.140           1.273
   1           1.000           7.011           1.757
   1           1.000           2.862        7.261e-1
   1           1.000           5.983           2.138
   1           1.000           3.706           2.052
   1           1.000           4.815           1.652
   1           1.000           3.972           1.877
   1           1.000           1.412        8.792e-1
   1           1.000           1.393        3.922e-1
   1           1.000           3.428           1.098
   1           1.000           3.652           1.835
   1           1.000           2.035        7.116e-1
   1           1.000           3.460           1.755
   1           1.000           1.865        6.732e-1
   1           1.000           1.755        7.404e-1
   1           1.000           4.944        8.044e-1
   1           1.000           2.393        7.353e-1
   1           1.000           3.066           1.478
   1           1.000           1.787        8.954e-1
   1           1.000           3.113           1.231
   1           1.000        5.324e-1        4.093e-1
   1           1.000           2.878        5.039e-1
   1           1.000           1.257           1.587
   1           1.000           3.840        7.721e-1
   1           1.000           2.345           3.964
   1           1.000           3.737        1.161e-1
   1           1.000           3.421        8.807e-2
   1           1.000           1.671           2.047
   1           1.000           1.964           2.984
   1           1.000           3.510        8.804e-1
   1           1.000           1.783        1.188e-1
   1           1.000           1.095        4.631e-1
   1           1.000           6.082        7.435e-1
   1           1.000           2.239        6.378e-1
   1           1.000           4.834           1.620
   1           1.000           4.128           1.068
   1           1.000           1.094        9.336e-1
   1           1.000           1.913        7.598e-1
   1           1.000           2.329           4.192
   1           1.000           2.309        6.156e-1
   1           1.000           3.315           1.049
   1           1.000           3.734           1.652
   1           1.000           2.901           2.010
   1           1.000           5.863           3.492
   1           1.000           4.005           1.761
   1           1.000           6.607           3.193
   1           1.000           5.183           3.141
   1           1.000        8.366e-1           1.483
   1           1.000           6.124           2.923
   1           1.000           2.080           1.694
   1           1.000           4.351           1.945
   1           1.000           5.045           1.236
   1           1.000           2.566           1.660
   1           1.000           3.721           1.412
   1           1.000           4.664           1.253
   1           1.000           4.502           1.792
   1           1.000        9.148e-1           2.709
   1           1.000           1.307        6.710e-1
   1           1.000           4.143          12.605
   1           1.000           3.977        6.560e-1
   1           1.000           2.378           2.885
   1           1.000           3.640        6.370e-1
   1           1.000           2.998           4.215
   1           1.000           2.138        1.009e-1
   1           1.000        8.399e-1        7.134e-1
   1           1.000           1.145        6.884e-1
   1           1.000           4.787           1.217
   1           1.000           1.003           1.434
   1           1.000           1.650           1.667
   1           1.000           3.826           1.021
   1           1.000           2.306        7.734e-1
   1           1.000        9.442e-1        6.878e-1
   1           1.000           2.443        9.204e-1
   1           1.000           1.619        5.571e-1
   1           1.000           2.949        6.699e-1
   1           1.000           2.594           2.466
   1           1.000           2.219           1.552
   1           1.000           4.265           1.871
   1           1.000           4.223           2.247
   1           1.000           3.388           3.623
   1           1.000           4.857        7.139e-1
   1           1.000           3.310           1.098
   1           1.000           1.508        7.599e-1
   1           1.000           4.948        9.863e-1
   1           1.000           2.860           1.610
   1           1.000           1.793           2.986
   1           1.000           3.003        5.191e-1
   1           1.000           3.636        8.981e-1
   1           1.000        7.059e-1           1.060
   1           1.000           3.307           2.598
   1           1.000           1.176        6.783e-1
   1           1.000           4.394        6.107e-1
   1           1.000           3.135        4.569e-1
   1           1.000           2.041        6.558e-1
   1           1.000           2.048           6.323
   1           1.000           1.770        5.144e-1
   1           1.000           4.291           2.472
   1           1.000           3.330        6.253e-1
   1           1.000           2.910           1.178
   1           1.000           5.840        3.684e-1
   1           1.000           4.330           1.630
   1           1.000           3.184           3.213
   1           1.000           3.949        9.576e-1
   1           1.000           2.296        6.768e-1
   1           1.000           2.262        6.715e-1
   1           1.000        4.516e-1           1.311
   1           1.000           1.766           1.293
   1           1.000           1.775        9.644e-1
   1           1.000           2.545           2.690
   1           1.000           6.555        1.815e-1
   1           1.000        3.033e-1        2.415e-1
   1           1.000           1.798           1.982
   1           1.000           5.546           2.869
   1           1.000           1.766        3.842e-1
   1           1.000           1.265        3.055e-1
   1           1.000           3.257           1.406
   1           1.000           2.250        6.982e-1
   1           1.000           4.013           1.864
   1           1.000           1.650        3.618e-1
   1           1.000           3.847           1.703
   1           1.000           1.153           2.035
   1           1.000           2.614           1.148
   1           1.000           3.010           2.233
   1           1.000           1.973        1.641e-1
   1           1.000           2.272           1.664
   1           1.000           2.648        1.130e-1
   1           1.000           1.642           1.570
   1           1.000           2.148           1.126
   1           1.000           1.921        3.851e-1
   1           1.000           1.742        2.959e-1
   1           1.000           2.613           1.455
   1           1.000           5.127        9.911e-1
   1           1.000           1.128        6.453e-1
   1           1.000           3.613           1.013
   1           1.000           3.435        2.430e-1
   1           1.000           4.266           1.427
   1           1.000           1.681        2.628e-1
   1           1.000           2.484        5.848e-1
   1           1.000           1.562           1.068
   1           1.000        9.829e-1           1.457
   1           1.000        8.568e-1           1.526
   1           1.000           6.321           3.466
   1           1.000           2.172           1.599
   1           1.000           2.924           2.970
   1           1.000           1.281        3.536e-1
   1           1.000           2.772        7.921e-1
   1           1.000           2.313           2.143
   1           1.000           4.764           1.520
   1           1.000           3.083        5.325e-1
   1           1.000           7.364           2.306
   1           1.000           2.367        9.355e-1
   1           1.000           2.774        7.067e-1
   1           1.000           3.085           1.289
   1           1.000           2.663        9.583e-1
   1           1.000           2.527        9.146e-1
   1           1.000           7.681           2.759
   1           1.000           6.419           1.650
   1           1.000           4.239           1.583
   1           1.000           2.940           1.584
   1           1.000           2.105        1.764e-1
   1           1.000           1.991        8.376e-1
   1           1.000           2.284           1.407
   1           1.000           3.185           1.084
   1           1.000           3.078           1.666
   1           1.000           3.157           2.201
   1           1.000           3.984           1.644
   1           1.000           3.367        9.624e-1
   1           1.000           6.538           1.466
   1           1.000           1.960           1.436
   1           1.000           3.004        9.811e-2
   1           1.000           2.855        9.739e-1
   1           1.000           3.064           2.579
   1           1.000           2.214        8.795e-1
   1           1.000        4.372e-1           2.126
   1           1.000        7.447e-1           1.515
   1           1.000           2.475           1.330
   1           1.000           4.110           1.106
   1           1.000           1.249        5.370e-1
   1           1.000           3.174        6.588e-1
   1           1.000           1.532           3.109
   1           1.000           2.206           1.177
   1           1.000           1.009        7.464e-1
   1           1.000           1.522           1.927
   1           1.000           1.519           2.732
   1           1.000           2.518           1.024
   1           1.000           1.480           1.243
   1           1.000           2.798        6.257e-1
   1           1.000           3.551           4.404
   1           1.000           5.807           3.093
   1           1.000           3.598           1.348
   1           1.000           4.608           2.575
   1           1.000           7.245           1.370
   1           1.000           2.670           1.646
   1           1.000           3.206           1.845
   1           1.000           2.656           1.742
   1           1.000           2.711           1.834
   1           1.000           3.123           1.500
   1           1.000           3.903           1.515
   1           1.000           2.808           1.168
   1           1.000           2.694           1.465
   1           1.000           2.126        7.631e-1
   1           1.000           3.912        5.345e-1
   1           1.000           3.403        9.063e-1
   1           1.000           2.468           2.616
   1           1.000           2.635        2.270e-1
   1           1.000           3.563           1.498
   1           1.000           5.623           1.885
   1           1.000           3.258           2.454
   1           1.000           1.590        2.787e-1
   1           1.000           2.223           1.482
   1           1.000        6.995e-1        7.023e-1
   1           1.000           3.507           1.527
   1           1.000           4.997           2.263
   1           1.000           2.416           1.823
   1           1.000           2.141        3.527e-1
   1           1.000           3.172        9.410e-1
   1           1.000           1.673           1.475
   1           1.000        8.069e-1        2.655e-1
   1           1.000           3.478           2.387
   1           1.000           6.102           1.443
   1           1.000           3.803           1.204
   1           1.000           2.815        4.142e-1
   1           1.000           3.483           1.012
   1           1.000           3.593           1.089
   1           1.000           3.627           2.132
   1           1.000           5.961           3.720
   1           1.000           1.722        2.807e-1
   1           1.000           2.154        3.402e-1
   1           1.000           5.017           1.468
   1           1.000           4.437           2.351
   1           1.000           4.365        7.203e-1
   1           1.000           2.769        7.141e-1
   1           1.000           2.904        5.700e-1
   1           1.000           8.579           2.543
   1           1.000           2.101        7.043e-1
   1           1.000           3.903           1.096
   1           1.000           1.293           1.332
   1           1.000           2.497           1.262
   1           1.000           5.018        9.679e-1
   1           1.000           6.044        8.131e-1
   1           1.000        5.894e-1           1.298
   1           1.000           3.530           1.238
   1           1.000           4.041           1.890
   1           1.000           3.293           1.150
   1           1.000           2.504           1.826
   1           1.000           2.095        6.506e-1
   1           1.000           1.590        4.253e-1
   1           1.000           4.416           6.809
   1           1.000           2.912        6.910e-1
   1           1.000           2.004        6.078e-1
   1           1.000           2.046        3.249e-1
   1           1.000           2.243        9.752e-1
   1           1.000           1.741        5.230e-1
   1           1.000           3.595        9.752e-1
   1           1.000           3.273        4.301e-1
   1           1.000           2.110           1.316
   1           1.000           2.331           3.232
   1           1.000           1.025           2.033
   1           1.000           2.098           3.719
   1           1.000           3.466        2.100e-1
   1           1.000           2.763        8.028e-1
   1           1.000           1.204           1.951
   1           1.000           1.672        8.153e-1
   1           1.000           2.819        6.987e-1
   1           1.000           1.672           1.094
   1           1.000           2.450        3.428e-1
   1           1.000           4.773        1.514e-1
   1           1.000        4.825e-1           1.008
   1           1.000           3.116           1.031
   1           1.000           3.695        4.795e-1
   1           1.000           7.209        4.549e-1
   1           1.000           1.824        3.097e-1
   1           1.000           6.621           1.133
   1           1.000           1.575        5.787e-1
   1           1.000           3.655        9.657e-1
   1           1.000        8.408e-1           1.385
   1           1.000           1.760        9.888e-1
   1           1.000           3.104           1.824
   1           1.000           1.576           1.127
   1           1.000           1.520           1.475
   1           1.000           1.292           1.413
   1           1.000           3.271           1.537
   1           1.000           3.027        7.214e-1
   1           1.000           1.921           2.418
   1           1.000           3.170           2.547
   1           1.000           1.693        5.937e-1
   1           1.000           3.301           1.050
   1           1.000           1.475           1.890
   1           1.000           3.410        3.563e-2
   1           1.000           1.996        6.091e-1
   1           1.000           1.622        3.593e-1
   1           1.000           2.196           3.678
   1           1.000           2.937           1.284
   1           1.000           1.566           1.052
   1           1.000           2.184           1.577
   1           1.000           1.113        3.679e-1
   1           1.000           3.017        7.582e-1
   1           1.000           1.063        9.781e-1
   1           1.000           3.415           1.258
   1           1.000           2.127           1.122
   1           1.000           2.967        3.994e-1
   1           1.000           3.364        6.330e-1
   1           1.000           1.444        5.327e-1
   1           1.000           1.831           1.992
   1           1.000           1.195        4.386e-1
   1           1.000           3.113        1.056e-2
   1           1.000           2.821           1.146
   1           1.000           2.020           1.858
   1           1.000        6.128e-1        3.356e-1
   1           1.000           3.402        7.982e-1
   1           1.000           2.058           1.664
   1           1.000           7.164           1.661
   1           1.000           4.159        5.095e-1
   1           1.000           3.849        9.742e-1
   1           1.000           2.090           1.507
   1           1.000        7.329e-1           1.049
   1           1.000           1.335        6.508e-1
   1           1.000           2.033           1.739
   1           1.000           2.462           1.833
   1           1.000           5.769           2.014
   1           1.000           4.125        1.085e-1
   1           1.000        4.706e-1        4.722e-1
   1           1.000           3.450        9.908e-1
   1           1.000           6.011           1.478
   1           1.000           2.580           1.064
   1           1.000           4.384        9.501e-1
   1           1.000           2.471           1.332
   1           1.000           2.611        8.617e-1
   1           1.000        9.864e-1        9.704e-1
   1           1.000           6.125           3.304
   1           1.000           1.210        7.538e-1
   1           1.000           2.029           2.959
   1           1.000           5.643           2.547
   1           1.000           3.700        7.389e-1
   1           1.000           2.123        8.043e-1
   1           1.000           1.038           1.719
   1           1.000           1.977        4.554e-1
   1           1.000           2.305           1.448
   1           1.000           3.968        6.112e-1
   1           1.000           1.011           1.110
   1           1.000           3.268        5.625e-1
   1           1.000        7.221e-1        1.524e-1
   1           1.000           3.924           1.757
   1           1.000           2.725        5.608e-1
   1           1.000           4.495           4.786
   1           1.000           1.744           2.800
   1           1.000           4.720           2.275
   1           1.000           2.351           2.509
   1           1.000           1.542        8.581e-1
   1           1.000           2.443           1.100
   1           1.000           1.017        4.781e-1
   1           1.000           4.468        7.080e-1
   1           1.000           1.543        7.341e-1
   1           1.000           1.669        6.086e-1
   1           1.000           1.308        4.290e-1
   1           1.000           2.754        4.552e-1
   1           1.000           1.183           1.762
   1           1.000           2.610           1.079
   1           1.000           3.987        5.324e-1
   1           1.000           3.174           1.021
   1           1.000           2.908        1.815e-1
   1           1.000        4.848e-1           1.804
   1           1.000           5.534           5.254
   1           1.000           3.752        5.733e-1
   1           1.000           2.880           2.421
   1           1.000           2.852        9.737e-1
