scenario  Ne(u+sni)_1     t(u+sni)_1      Na(u+sni)_1   
   1           1.088           3.932          14.518
   1           1.386           3.298          11.609
   1           1.517           8.829          20.555
   1        6.510e-1           1.542          19.099
   1        7.368e-1           2.699           9.169
   1        7.644e-1           3.432          10.668
   1        9.998e-1           8.064           9.924
   1        7.019e-1           1.099          12.726
   1        8.641e-1          11.732          17.428
   1        8.818e-1          14.030           4.962
   1        6.912e-1           2.899           5.725
   1           1.885           1.562          11.980
   1           1.228           1.334           5.325
   1        8.413e-1           3.497           4.635
   1           1.129           9.980          18.398
   1        8.215e-1           5.484          21.638
   1           1.345           4.820          10.173
   1           1.569           8.276          12.839
   1        6.874e-1           7.668           5.666
   1        7.293e-1          10.925          21.864
   1           1.191           4.410          18.082
   1           1.128           6.928          21.849
   1           1.277           4.302           9.494
   1           1.141          15.505           8.966
   1           1.308           4.884          17.084
   1           1.194           9.537           3.712
   1        8.221e-1          16.742          17.101
   1           1.834           8.058          14.005
   1        7.550e-1           5.473          15.431
   1           1.765           9.304          10.737
   1        8.632e-1           9.284          15.838
   1           1.171           2.136          11.504
   1           1.397           4.465          19.399
   1           1.393           2.003           3.461
   1        5.990e-1           5.804           8.227
   1           1.153           7.481          12.035
   1        6.103e-1           3.767          18.359
   1           1.329           3.800          18.036
   1           1.075           3.165          22.315
   1           1.322           4.597          10.488
   1           1.620           7.885          17.014
   1        9.063e-1           4.902          13.878
   1           1.236           7.499          17.822
   1           1.898           8.148          20.895
   1           1.393           9.739          14.999
   1        8.734e-1           5.339           3.756
   1        6.890e-1        4.602e-1           8.272
   1           2.766          15.034           5.538
   1           2.318           4.870           8.388
   1           1.714           7.647          10.135
   1           1.365           2.541          11.308
   1           1.362           5.965          13.170
   1        8.999e-1          10.209           7.560
   1        5.673e-1           1.422          11.882
   1        7.541e-1           3.415          10.897
   1           1.878           2.896           2.776
   1        6.495e-1           3.798           6.488
   1        8.854e-1           7.335          15.181
   1           1.672           5.684          16.069
   1           1.801          10.878           9.467
   1           1.711           9.663          22.087
   1           1.241          11.577          10.280
   1           2.162           7.403           9.580
   1           1.044          11.362          26.375
   1        8.073e-1           6.990           1.523
   1        9.195e-1           5.551           1.657
   1        8.190e-1           2.235           9.628
   1           1.058           5.929          11.692
   1        9.025e-1           8.410          17.297
   1           2.562           2.918          19.979
   1        9.697e-1           2.812           9.792
   1           1.275           3.697          11.363
   1           1.876           4.579           9.211
   1        6.877e-1          12.947           8.789
   1        8.582e-1           4.802           5.810
   1           1.435           5.867          20.852
   1        9.824e-1          11.110          24.748
   1        7.284e-1           5.155           9.881
   1        7.753e-1          19.713           7.734
   1           1.825          12.769          22.963
   1        9.166e-1        4.521e-1          17.691
   1           1.024           4.651           5.728
   1           1.234           5.623          14.213
   1        9.466e-1           5.797          14.744
   1        7.331e-1           7.928           1.138
   1           1.542           5.048           4.253
   1           1.849           7.864          20.667
   1           1.860           9.507           7.054
   1        9.624e-1           8.635          13.316
   1        7.427e-1           2.055          20.315
   1        8.771e-1           4.344          16.570
   1           1.990           8.743          20.404
   1           2.152          12.906          23.028
   1        8.013e-1           1.265           1.570
   1        9.559e-1           4.744          14.021
   1           1.405           1.458           6.263
   1        9.625e-1           6.725           5.682
   1           1.556           1.376          18.476
   1           1.227           7.898           8.038
   1        7.204e-1           4.994          20.081
   1        7.735e-1           1.522           1.984
   1           2.748           6.908          12.990
   1        6.762e-1           4.437          12.626
   1           1.356          10.983           1.158
   1           1.704           6.414          11.183
   1           1.246           8.882          15.321
   1           2.173           5.071          17.379
   1        7.941e-1           3.333           6.204
   1           1.463           1.900           8.992
   1           1.138          12.242          17.584
   1           1.319           3.034          12.158
   1           1.156           6.716          22.381
   1        7.894e-1           7.757          19.508
   1        8.277e-1          11.718          13.108
   1        9.193e-1           2.630          11.185
   1           1.260          14.939          22.253
   1        8.583e-1           4.814          13.192
   1           1.240           6.597           4.892
   1           1.138           5.420          16.393
   1           1.190           6.421          12.489
   1           1.124           6.605           8.458
   1           1.254           8.758          10.845
   1        8.423e-1           8.940           5.433
   1        7.790e-1           3.779           3.422
   1           2.231           4.181          10.661
   1        6.540e-1           7.668           9.049
   1        9.228e-1           5.898           9.339
   1        6.868e-1           3.066           5.310
   1           1.249           1.263          15.584
   1           1.226           4.947          18.562
   1           1.142           4.859          10.458
   1        9.507e-1           8.490           6.447
   1        9.371e-1           2.634          10.080
   1        8.136e-1           3.981           5.340
   1           1.178           5.426          18.726
   1           1.389           2.254          15.025
   1           2.488           8.877          20.092
   1        8.458e-1        6.516e-1          12.416
   1        6.590e-1           6.335          13.620
   1           1.691           5.623          15.044
   1        8.485e-1           1.842          10.180
   1        7.480e-1           8.428           9.024
   1        6.928e-1           3.451          10.497
   1        6.585e-1           6.270          13.860
   1        7.218e-1           6.048           9.067
   1           1.513           5.908          16.994
   1           1.023           5.154          21.246
   1        8.717e-1          11.763          15.923
   1        8.383e-1           7.760          14.548
   1           1.157           7.730          18.335
   1        8.054e-1           2.746          15.681
   1        8.850e-1           2.007           8.911
   1        9.084e-1           1.208           9.279
   1           1.487           5.445           9.087
   1           2.068           8.196          19.014
   1        8.572e-1           3.899          17.284
   1        8.770e-1           4.667           9.663
   1        6.544e-1           2.783          12.736
   1        9.021e-1           2.878           5.580
   1        7.888e-1        3.807e-1           7.096
   1           2.949          10.154           7.145
   1        6.652e-1           2.002           7.549
   1        5.857e-1           1.634           9.725
   1           1.047           5.862          11.408
   1        6.949e-1           5.472          17.299
   1        9.643e-1           4.089           2.318
   1           1.304           5.811           8.924
   1        6.974e-1           1.359          14.341
   1           1.612           2.667          17.013
   1        6.503e-1           4.718           5.616
   1        5.581e-1           2.395          11.805
   1        8.056e-1           2.552           9.400
   1           1.202           3.574          16.108
   1        8.398e-1           3.040          11.745
   1           1.263          12.100          11.075
   1        8.899e-1           2.602           8.509
   1        9.367e-1          13.504          16.598
   1        7.275e-1           4.234          13.970
   1        9.232e-1          13.665           8.869
   1        8.766e-1           5.514          19.015
   1           1.568           3.442          14.177
   1           1.296           1.453          12.329
   1           1.559           5.103          16.073
   1           1.796          12.561          23.102
   1           1.144           8.081          14.660
   1        8.092e-1          10.190          14.313
   1           2.592          11.282           6.567
   1           1.208           9.160          15.009
   1        9.949e-1           3.449          11.532
   1           2.692           3.997          12.025
   1           1.809           4.716          10.839
   1           1.376           3.880           9.171
   1        8.336e-1           4.802        9.657e-2
   1        9.790e-1           5.356           8.040
   1           1.368          11.041          14.264
   1           1.182           3.135           5.359
   1           2.124           9.835          23.692
   1        9.103e-1           5.509           9.118
   1        6.584e-1           1.715          20.633
   1           1.585           5.896          22.259
   1           1.079           7.634           8.957
   1        9.152e-1           9.343          10.916
   1        9.500e-1           2.432          17.280
   1        7.743e-1           2.589          16.996
   1           1.156          12.865          13.494
   1           1.805          11.079          15.174
   1           1.820           5.110           1.182
   1           1.947           5.755           6.555
   1        9.721e-1           6.708          10.861
   1           1.033           5.611           9.135
   1           1.246           9.361          18.325
   1        8.410e-1           4.236           4.243
   1           1.450           9.569          22.992
   1        6.278e-1           2.216           7.202
   1        9.991e-1           4.229          19.931
   1           1.751           7.265          17.302
   1        8.156e-1           4.667           2.148
   1           1.026           9.140          19.550
   1           1.443           7.560          15.818
   1        9.307e-1           1.313          10.019
   1        8.567e-1           4.723           7.135
   1           1.368           9.462          13.676
   1        8.994e-1           5.092           9.249
   1        9.996e-1           1.316          12.919
   1        6.697e-1           8.661           9.576
   1           1.371           7.204          22.449
   1        6.915e-1           7.500          15.867
   1        6.890e-1           4.514          17.998
   1           1.881           5.086           9.150
   1        8.618e-1        3.003e-1           9.015
   1           1.051           7.535          15.943
   1        7.145e-1           3.932           5.042
   1           1.680           3.202          15.297
   1           1.642           9.394          23.901
   1        9.768e-1           4.381          12.085
   1           1.226           6.356          14.235
   1           2.423          16.476          17.039
   1        6.405e-1           3.898          16.820
   1           1.652          10.014          10.101
   1           3.317           7.232          18.181
   1        5.817e-1           4.677           7.193
   1           1.185           5.212          12.720
   1           1.236          11.590          17.546
   1           2.704           7.865          18.060
   1        7.096e-1          10.882           9.231
   1           1.931           3.230          21.229
   1        9.128e-1           6.437          17.060
   1           2.145           6.523          21.727
   1           1.737           9.235          12.974
   1        9.112e-1           8.569          17.638
   1        8.896e-1          14.295          11.383
   1        9.311e-1           5.276          13.420
   1           1.196           7.234          19.747
   1           1.309           5.976          13.204
   1           2.858           8.775          13.368
   1           1.190          10.656          18.708
   1        9.218e-1           3.432           3.713
   1           1.927           9.408          19.176
   1        9.976e-1           8.426          11.350
   1        7.316e-1           5.748          10.690
   1        9.814e-1           6.707           6.838
   1           1.625          11.685          19.315
   1        9.056e-1           3.257           9.899
   1           1.887          10.377          19.252
   1        7.837e-1           6.273           7.433
   1           1.373           5.826          17.055
   1           1.018           3.403          19.196
   1           1.145           3.799          10.802
   1        9.779e-1           4.704          12.849
   1           1.274           6.429           9.875
   1           1.566           9.944          22.860
   1           1.023          13.356          22.353
   1        5.913e-1           4.768          14.125
   1           2.178           6.947          12.798
   1           1.269           3.241          17.553
   1           2.071           4.909          21.307
   1           1.588           9.406          12.847
   1        6.688e-1           3.216          10.605
   1        6.950e-1           1.153           9.957
   1        9.316e-1           5.554          15.628
   1        8.668e-1           3.790          11.649
   1           1.007           1.729           5.883
   1        8.619e-1           5.744          15.805
   1        7.681e-1           4.068           7.260
   1        9.349e-1           3.776          13.474
   1           1.073           5.392          11.513
   1        7.660e-1           5.625          18.303
   1           3.555           7.827          10.090
   1           1.075           2.365          15.420
   1        7.228e-1           2.068           4.920
   1           1.905           4.844          10.401
   1        9.394e-1        4.918e-1           6.751
   1        6.668e-1           1.155           8.514
   1        8.691e-1           5.124          13.507
   1           1.022           6.097          14.924
   1           1.581           6.252          12.132
   1        7.662e-1           5.671          13.464
   1        7.138e-1           7.299          11.090
   1           1.011           7.936           3.741
   1           1.017           2.315           8.050
   1        6.857e-1           1.181          10.942
   1        6.229e-1           5.713           6.080
   1        7.949e-1           7.074           9.319
   1           1.103          12.356           2.962
   1           1.067          10.106          14.814
   1        8.768e-1          10.049          13.322
   1           1.157          10.737          18.812
   1        9.146e-1          13.571          17.116
   1        8.339e-1           2.344           8.433
   1           1.786           7.828          12.341
   1        9.700e-1           7.953          15.186
   1           3.698           5.651          18.164
   1        7.497e-1           7.900          17.212
   1           1.178           9.042          11.581
   1        7.161e-1           3.557          13.181
   1        7.155e-1           6.715          13.891
   1           1.046          12.214          24.056
   1           1.905           7.786          17.613
   1        7.259e-1          10.763          18.503
   1           1.310           4.744          16.877
   1           1.340          11.048          18.863
   1           1.196           8.850           8.455
   1           3.554          11.778          28.566
   1           1.047           6.918           7.703
   1           1.518           9.170           9.709
   1           1.169           7.888          23.279
   1           1.523           3.660          11.651
   1           1.407          11.180          13.822
   1           1.419           7.837          15.150
   1           1.769           9.310           5.556
   1        7.499e-1           4.847           3.958
   1        7.620e-1           5.863           2.465
   1           1.551           6.717          15.578
   1        6.951e-1           2.926          15.191
   1           1.201           4.498          11.633
   1        9.786e-1          10.852          16.663
   1        8.382e-1           4.612          16.502
   1           1.058           5.903           8.207
   1           1.324           5.882           8.681
   1        9.734e-1           5.277          15.639
   1           1.470           5.501          11.353
   1           2.386           4.292           9.656
   1           1.220           2.581          17.230
   1        8.933e-1          16.762          19.289
   1           1.620           2.773           4.563
   1        8.462e-1           5.918           9.684
   1        6.989e-1           5.953           9.373
   1        7.589e-1           3.240          16.680
   1        7.942e-1           9.845           8.023
   1           1.620           8.355           3.746
   1           1.104           3.614          17.555
   1           1.412           8.449          17.608
   1        8.572e-1          12.164          12.110
   1           1.187          13.447          21.930
   1           1.878           7.977          18.846
   1        7.356e-1        5.124e-1          12.885
   1        8.364e-1           9.294          13.198
   1           1.307           4.453          15.205
   1        9.510e-1           5.300          12.805
   1           2.108           7.227           8.018
   1        7.771e-1           1.483           6.688
   1           1.415           8.398          23.150
   1        8.165e-1           1.517           7.922
   1           1.175           9.281          16.310
   1           1.360           7.279           8.513
   1        8.828e-1           8.741           7.822
   1           1.497           7.031           9.852
   1           1.557           8.683          12.183
   1        6.632e-1           5.181           2.307
   1        8.917e-1          14.939           9.149
   1        6.224e-1           1.589          13.241
   1        8.020e-1           2.028          14.704
   1           1.868          12.162           5.320
   1        8.771e-1           2.229           6.796
   1        9.455e-1        4.564e-1           6.196
   1           1.210           5.757          13.780
   1        7.651e-1           1.548           8.365
   1        9.916e-1           2.582           7.474
   1        8.479e-1           8.544           2.379
   1        7.723e-1           4.424           9.372
   1        9.408e-1           6.179           7.426
   1           1.359          12.747          18.112
   1        7.649e-1           1.780          13.881
   1           1.080           5.048           2.707
   1           2.760          11.644          14.215
   1           1.039           1.061          11.214
   1        7.216e-1           3.300           5.747
   1        6.039e-1           1.649           7.497
   1        9.681e-1           5.647          13.812
   1           1.343           2.692          15.306
   1           2.157           5.336          21.483
   1        9.212e-1           3.487          10.965
   1           1.758           8.717          24.949
   1        9.084e-1           5.191          16.485
   1        8.530e-1           3.895           5.910
   1        8.694e-1          12.121          10.516
   1           1.125           7.232           9.596
   1        6.861e-1           1.163           3.448
   1           1.674           6.978          16.691
   1        7.839e-1           4.687          12.970
   1        7.336e-1           4.796          13.639
   1           1.291           2.224           7.143
   1           1.499          10.853          17.420
   1           1.258           6.553          13.370
   1           1.079           4.553          14.020
   1        7.369e-1           6.108          20.267
   1        7.044e-1        8.312e-1          11.284
   1           1.281           3.120           7.283
   1        8.896e-1           6.312          13.556
   1        8.023e-1           3.474           9.367
   1           1.058          10.258           7.622
   1        6.238e-1           2.894           2.694
   1        9.427e-1           7.985          18.888
   1           2.333           5.161           4.576
   1        9.911e-1           6.997          18.798
   1        8.229e-1           3.349           1.922
   1        6.544e-1           4.183          10.939
   1        9.680e-1           3.380           5.939
   1        8.666e-1           7.853          10.034
   1           1.201           3.189          17.690
   1           1.154           5.548          21.175
   1        9.102e-1           7.863          12.730
   1        9.685e-1           7.213           8.679
   1           1.829           7.476          20.497
   1           1.098           3.204          19.979
   1        7.540e-1           1.829          20.877
   1           1.170           1.358           6.784
   1        7.618e-1           2.297          12.419
   1        8.805e-1           2.493           8.332
   1        9.797e-1           7.776           1.677
   1        7.600e-1           2.464          14.004
   1        6.862e-1        4.011e-1           5.743
   1           2.089           8.488          14.675
   1           1.053           4.569          15.232
   1        9.152e-1           3.892           9.083
   1           1.077           8.486           8.096
   1           1.141          12.842          18.251
   1           1.268          14.132           4.733
   1           1.015           3.742          13.282
   1        6.171e-1           4.212           1.731
   1        9.431e-1           6.138          17.027
   1           1.086           4.930           5.285
   1           1.484           3.017          14.573
   1        7.798e-1           2.482           9.427
   1           1.111           6.430          13.096
   1           1.450          11.071          10.993
   1           1.038           6.153           5.817
   1           1.359           6.290          16.827
   1        7.108e-1           4.335          10.506
   1           1.055           3.677          19.256
   1           1.012        3.490e-1           7.687
   1        6.033e-1           3.346          14.013
   1        9.567e-1           2.461           5.157
   1        9.736e-1           5.381          10.785
   1        6.196e-1           1.924           5.123
   1        7.891e-1           6.685          20.596
   1           1.335           4.493          20.212
   1           1.734           4.346          12.288
   1           1.051           3.634           7.956
   1           1.853           4.242          11.292
   1           1.342          11.008          19.560
   1        8.799e-1           2.991          13.357
   1        8.904e-1           3.766          12.437
   1           1.452           2.366          11.345
   1        5.249e-1           2.687           6.466
   1           1.185           4.786          12.532
   1           1.824           9.650          22.279
   1        8.465e-1           6.936          13.327
   1           1.032          13.530          10.217
   1           1.295           9.209          15.679
   1        9.460e-1           7.494          12.552
   1        6.296e-1           3.442          15.592
   1           1.883           4.258        3.760e-1
   1        6.700e-1           8.278          15.319
   1        9.724e-1           3.658          17.716
   1           1.275           7.285          13.661
   1        7.966e-1           4.624          18.579
   1        7.488e-1          10.068          18.708
   1           1.293           2.573          16.597
   1        6.297e-1           2.708           9.434
   1           2.000          10.250           3.407
   1        8.713e-1           4.655          20.813
   1        7.601e-1           8.863          11.292
   1           1.411           8.450          17.146
   1        7.558e-1        9.288e-1           1.731
   1        9.743e-1           2.478           6.378
   1        5.968e-1           2.253           9.266
   1           1.421          10.385           2.085
   1        8.313e-1           4.234          13.435
   1           1.110           5.405          20.479
   1           1.712           8.369           6.201
   1           2.173           5.609          10.607
   1        8.299e-1           2.680           8.771
   1        6.227e-1           1.638           6.799
   1        7.645e-1           9.753          14.420
   1           2.043           5.416          14.238
   1           1.957           6.290           1.508
   1           1.574          11.199          19.802
   1           1.041           2.197          15.714
   1           1.075           5.129          14.698
   1           1.164          10.107        9.039e-1
   1        7.954e-1           4.478           5.714
   1        9.407e-1           1.543           2.421
   1           1.069           3.542          17.687
   1           1.016           4.068           8.945
   1        9.994e-1           7.941          14.607
   1           2.415           4.604           6.493
   1        8.136e-1           2.980          12.482
   1           2.060           4.753          16.748
   1        7.434e-1           2.008          15.752
   1        7.425e-1        8.590e-1          23.929
   1        8.804e-1           8.267          12.747
   1        6.553e-1           1.089           7.383
   1           1.077           3.719           6.310
   1           1.112           3.151          10.716
   1        9.315e-1           6.396          13.294
   1           1.150           9.127          21.297
   1           1.898           2.304        9.617e-1
   1           1.734           3.533          15.515
   1        6.805e-1           4.781           9.761
   1           1.338          14.739          13.318
   1           1.854           8.994           3.601
   1           1.726          10.892          23.831
   1        8.978e-1           2.075           9.218
   1           1.108           5.502          15.722
   1        7.368e-1           1.709           2.861
   1        9.177e-1           9.201           8.143
   1           2.285           2.463          21.284
   1           1.916           7.374           2.972
   1           1.201           5.753          11.655
   1           1.019           9.881           8.582
   1        7.789e-1          11.678          17.993
   1        9.392e-1           1.918           8.184
   1        7.946e-1           3.927          15.524
   1        8.743e-1           8.706        3.803e-1
   1           1.187           3.646           1.467
   1        6.963e-1           6.514          11.148
   1        9.902e-1          10.997           3.438
   1           1.143           8.112          20.648
   1           1.026           5.611          10.500
   1           1.383           9.226          18.694
   1        8.209e-1           4.680           5.575
   1           1.005           5.831           7.856
   1           1.277          13.932          20.141
   1        7.967e-1           2.691          15.992
   1           1.263           7.709          18.476
   1        6.824e-1          15.807          20.677
   1        9.274e-1           6.605          14.128
   1           1.431           4.539          11.999
   1           3.323           4.814          13.284
   1        8.600e-1           4.871          23.046
   1           1.406           5.395           9.430
   1        8.968e-1           4.162          10.831
   1        8.025e-1           7.585           1.572
   1           1.984           3.029          18.989
   1        7.373e-1           6.446           3.817
   1        7.918e-1           2.929          17.340
   1        7.991e-1           6.485          18.242
   1        6.200e-1           9.122          12.235
   1           1.646           6.655          12.557
   1           1.362           7.853        3.233e-1
   1           1.405           5.920          12.186
   1           1.217          10.988          21.883
   1        9.966e-1           6.181           5.254
   1        6.785e-1        6.161e-1          12.365
   1        7.020e-1           6.721          16.421
   1        9.447e-1           2.899          10.790
   1        6.811e-1           1.478          14.530
   1        8.220e-1           8.083           5.396
   1        6.513e-1           5.192           5.748
   1           1.818           6.331          18.543
   1        7.641e-1           4.365           5.419
   1           1.322           7.794          18.863
   1        7.248e-1           8.689           2.060
   1           1.652           5.394          16.787
   1        7.996e-1        9.023e-1          10.000
   1           1.231           5.575          16.089
   1        9.373e-1          12.036          21.084
   1        5.699e-1        4.581e-1           9.288
   1        7.118e-1           5.279           6.921
   1           1.300        6.230e-1          13.419
   1        7.023e-1           4.099           5.084
   1           1.121           4.467          20.019
   1        6.600e-1           8.316          22.736
   1           1.889           6.703           3.636
   1        8.632e-1           2.444           7.297
   1        7.154e-1           2.019          17.787
   1        9.119e-1          10.008           9.414
   1        7.506e-1           2.660           1.426
   1        9.048e-1           8.231           1.178
   1           1.291          11.932          21.455
   1        6.856e-1           5.110          10.863
   1           1.233           8.169          18.281
   1           1.396           9.595           9.043
   1        6.520e-1           6.037          21.791
   1        6.678e-1           8.170           7.557
   1           1.055           7.229          20.517
   1        6.519e-1           2.159           9.727
   1        9.243e-1           9.469          17.062
   1        7.516e-1           3.928           3.370
   1           1.711           6.155          15.909
   1        9.541e-1           2.302          12.562
   1           1.336           3.013          15.360
   1        9.305e-1           3.119          11.454
   1           1.258          10.523          13.931
   1        6.756e-1           2.360          11.437
   1        9.468e-1           1.710          12.211
   1           1.176           5.262           5.002
   1           1.118           3.014           8.847
   1        7.225e-1           2.003           4.846
   1           1.065           6.695          20.558
   1        9.584e-1           4.102           8.833
   1           1.020           5.901          10.696
   1        7.159e-1           5.197          10.820
   1           1.198           8.509          13.005
   1        8.486e-1           3.911           9.444
   1           2.007          11.222          14.657
   1        8.735e-1           8.476          10.097
   1           1.645           4.570           2.814
   1        6.738e-1           5.142          13.832
   1        6.125e-1        8.730e-1          10.016
   1        8.744e-1           4.841          19.681
   1        9.576e-1           7.023           8.505
   1           1.683           8.774          12.693
   1           1.174           7.246           9.926
   1        7.128e-1           8.684          13.594
   1           2.587           3.297          17.691
   1           4.086           9.566          12.332
   1        5.768e-1           4.281           1.221
   1           1.773           1.703           6.540
   1           1.167           1.765          11.335
   1           1.142           3.090          13.780
   1        9.161e-1           1.285          11.983
   1        7.129e-1           3.519          14.463
   1        6.787e-1          11.113        6.502e-1
   1           1.017           9.960          17.674
   1           1.262          10.715          18.561
   1           1.144           6.520           6.118
   1           1.163           6.478          11.290
   1           1.661          10.309          22.671
   1        6.750e-1           5.104        3.911e-1
   1        6.527e-1           5.774           7.402
   1           1.767           9.586          13.705
   1        6.277e-1           3.464           5.459
   1        6.232e-1           4.156          15.080
   1        7.001e-1           7.949           8.289
   1           1.217           8.692          12.459
   1        7.108e-1           3.926          11.190
   1           1.312           5.948          12.678
   1           1.785           3.584        5.252e-1
   1           1.133           2.631          10.207
   1        7.991e-1           5.276           9.796
   1        9.084e-1           2.774           6.267
   1        7.569e-1           5.211           7.900
   1           1.372          12.680          13.721
   1           1.766           5.982          21.135
   1        7.825e-1           2.674          17.235
   1        7.169e-1           5.143          16.320
   1           1.827          11.190          15.745
   1           1.117           4.914           4.619
   1        9.516e-1          10.262          16.422
   1        6.697e-1           4.714           6.231
   1           1.133           2.965          12.966
   1           1.348           6.149          14.194
   1        5.881e-1        3.394e-1           8.684
   1        6.947e-1           3.336           9.765
   1        6.300e-1           3.451           7.996
   1        7.174e-1           3.438        7.584e-2
   1           1.182          12.581          23.453
   1           1.018           1.919           8.142
   1        5.988e-1           6.381          10.786
   1        9.512e-1          11.948          13.416
   1        9.738e-1           5.474          16.486
   1        7.348e-1           6.650           9.272
   1        7.768e-1           3.483           5.277
   1        8.817e-1           3.008           6.585
   1           1.072           6.739          14.229
   1        7.979e-1           4.609           8.846
   1           1.547           4.435          16.621
   1           1.762          18.539          10.528
   1        8.635e-1           9.879          14.750
   1           2.542           5.456           2.400
   1           1.067          17.604           8.659
   1           1.731           8.457          22.406
   1        6.837e-1           3.690           9.921
   1           1.626          10.470          18.099
   1           1.400           3.039          17.990
   1        7.574e-1           3.281          13.465
   1           1.201           8.270          13.386
   1        8.302e-1           2.075          12.305
   1        7.572e-1           3.048          15.554
   1        8.795e-1           9.366           9.387
   1           1.438           7.736          14.354
   1           1.463           6.283          22.915
   1        9.668e-1           6.053          21.547
   1           1.026           6.363           5.173
   1           1.404           8.114           6.368
   1           1.951           7.208           3.138
   1        8.065e-1          13.094           9.490
   1        9.838e-1          11.422           5.046
   1        8.082e-1           4.965          10.703
   1        7.639e-1           3.272           2.870
   1        9.326e-1           1.865          13.083
   1           1.811          13.482          13.502
   1           1.278           4.240          23.346
   1        7.734e-1           8.182           2.801
   1        9.290e-1           2.980          22.875
   1        9.097e-1           3.843          14.963
   1        8.929e-1           4.605          13.624
   1        9.211e-1           5.754          12.015
   1        6.408e-1           1.531          15.685
   1        8.451e-1           1.318          14.301
   1           1.629           6.785          10.450
   1        9.516e-1           9.013          12.296
   1        8.251e-1           4.797           8.891
   1           1.206           5.193          22.627
   1           1.370           7.989          20.071
   1           2.247           7.027          19.788
   1        9.126e-1           9.945          18.489
   1        9.770e-1           5.946          10.377
   1        8.091e-1           3.160           4.704
   1        9.513e-1           2.004          12.788
   1        7.426e-1           7.546          25.840
   1           1.308          10.328          22.304
   1        8.486e-1           3.808          22.211
   1        8.147e-1           8.306           8.167
   1        9.994e-1           8.664          17.594
   1        7.132e-1          10.607           6.629
   1           1.036           7.217           7.369
   1        7.881e-1           5.376           7.256
   1        8.205e-1           2.029          11.043
   1           1.168           6.259          10.006
   1        8.008e-1           5.305           1.394
   1        6.734e-1           4.911           7.838
   1           1.078           4.685          10.522
   1           1.083           3.405          15.757
   1        7.209e-1          11.074           7.119
   1        6.463e-1           9.890          10.456
   1           1.087           9.288          20.661
   1        8.229e-1           2.994          16.155
   1        9.433e-1           3.884          16.170
   1           1.141           9.758           8.292
   1        8.363e-1           7.560          22.122
   1        6.489e-1           1.184           3.982
   1        7.840e-1           5.170           9.550
   1        9.472e-1           6.527           7.539
   1           1.026           9.393          13.222
   1        9.246e-1           5.003          13.181
   1        7.598e-1           4.555          13.829
   1        9.897e-1          11.110          15.772
   1        9.934e-1           6.843           3.409
   1           1.020          10.605           8.498
   1           1.636           4.613          23.845
   1           2.762           7.642          16.964
   1        7.394e-1           3.460          12.824
   1        6.957e-1           4.105           7.526
   1           1.527           5.771           8.328
   1        9.171e-1           3.263          16.652
   1           1.157          14.709          15.717
   1        8.704e-1           3.479           9.154
   1        9.272e-1           7.258          10.700
   1        8.755e-1           3.329          16.198
   1        9.852e-1           2.788          12.470
   1        6.534e-1           6.031           7.695
   1           1.144           8.702           8.959
   1           1.144           7.259          13.058
   1        9.822e-1           6.669          16.025
   1        6.869e-1           2.810          13.568
   1           1.481           3.726          14.365
   1           2.488           9.571          22.152
   1           1.137        4.852e-1           9.348
   1        8.291e-1          14.402           3.820
   1        7.374e-1           2.134          12.292
   1        8.524e-1           4.434          11.944
   1           1.332           2.818           4.003
   1        8.988e-1           8.052           8.640
   1           1.778          11.540          14.246
   1           1.024           5.743           7.791
   1           1.016           4.370           2.060
   1        9.551e-1           9.201          21.371
   1           1.123           6.678           4.555
   1           1.088           1.854          14.551
   1        9.084e-1          10.609          17.220
   1           1.243           5.088           5.513
   1           1.097           8.652           3.766
   1           1.131           3.229          16.246
   1           1.499        3.692e-1           2.291
   1           1.642          10.069          20.206
   1        6.505e-1          10.410           5.356
   1           1.133           3.547          11.280
   1        9.653e-1           3.371          21.030
   1        8.871e-1           7.218        5.455e-2
   1           1.121          15.206          14.943
   1        9.821e-1           7.425          16.702
   1        8.069e-1           8.129          11.883
   1           1.504           9.044          19.060
   1           1.495           1.753          14.956
   1        8.590e-1           7.392           3.656
   1        6.591e-1           3.785          18.123
   1        8.717e-1           3.650           7.905
   1           1.037           2.476          11.296
   1        8.463e-1           9.765           8.441
   1        9.115e-1          12.470          16.676
   1           2.557           7.718          23.209
   1        9.138e-1          11.178          12.351
   1        8.071e-1           3.372           9.036
   1        7.138e-1           1.165           6.213
   1           1.171           5.181           8.757
   1           1.029        9.367e-1           4.258
   1        8.767e-1           6.192          10.959
   1        8.753e-1           4.086           7.741
   1           1.110           4.005          11.821
   1        8.887e-1           6.969          10.717
   1        6.053e-1           2.004           8.372
   1           1.401           2.021          11.295
   1        9.590e-1           6.749           4.810
   1        6.994e-1           8.076           1.602
   1           1.604           9.017           5.219
   1        8.600e-1           6.348          17.449
   1        9.547e-1           5.039          15.827
   1           1.546           5.272          12.981
   1        6.672e-1           8.104          20.535
   1           1.259           1.581          14.048
   1        7.376e-1           1.515          10.768
   1           1.426           6.981          17.785
   1        9.708e-1           6.557          22.433
   1        7.841e-1           7.476           8.261
   1        9.200e-1           8.130           8.263
   1           1.293           7.036          19.567
   1           1.029           5.596          18.488
   1        7.720e-1           9.502          10.540
   1           2.170           2.893          15.963
   1        6.941e-1           9.373          17.102
   1        9.712e-1           7.884          18.173
   1           1.052           4.874          14.236
   1           1.209           2.396           5.039
   1           1.673          11.945          18.488
