scenario   Ne/Mean(N)      t/Mean(N)       Na/Mean(N)   
   1           1.000          12.225        1.421e-1
   1           1.000          12.161        1.789e-1
   1           1.000          12.228        6.010e-2
   1           1.000          12.228        3.993e-1
   1           1.000          11.531        2.190e-1
   1           1.000          12.228        2.684e-1
   1           1.000          12.228           1.536
   1           1.000          12.228        1.378e-1
   1           1.000          12.228        9.918e-1
   1           1.000          12.228        2.390e-1
   1           1.000          11.013        2.586e-1
   1           1.000          12.228        4.444e-1
   1           1.000          11.935        2.455e-1
   1           1.000          12.228        4.099e-1
   1           1.000          11.952           2.076
   1           1.000          12.228        3.135e-1
   1           1.000          12.228        6.193e-1
   1           1.000          12.228        2.601e-2
   1           1.000          12.228        7.858e-1
   1           1.000          12.135        1.225e-1
   1           1.000          12.228        3.993e-1
   1           1.000          10.854        8.148e-1
   1           1.000          12.227        5.932e-1
   1           1.000          12.228           1.195
   1           1.000          12.228        5.200e-1
   1           1.000          11.948        2.479e-1
   1           1.000          11.703        5.479e-1
   1           1.000          12.171        5.831e-1
   1           1.000          11.138        4.418e-1
   1           1.000          11.834        5.014e-1
   1           1.000          12.228        2.074e-1
   1           1.000          12.228        7.911e-1
   1           1.000          11.697        6.311e-1
   1           1.000          12.228        1.288e-1
   1           1.000          12.228        2.907e-1
   1           1.000          12.228        2.000e-1
   1           1.000          12.228        9.856e-1
   1           1.000          11.897        1.945e-1
   1           1.000          12.228        2.981e-1
   1           1.000          12.228        2.883e-1
   1           1.000          12.213        4.310e-1
   1           1.000          12.228        3.413e-1
   1           1.000          12.228        4.531e-2
   1           1.000          12.075        4.063e-1
   1           1.000          11.760        5.468e-1
   1           1.000          11.798        5.149e-1
   1           1.000          12.116        2.044e-1
   1           1.000          12.228        7.227e-1
   1           1.000          12.094        4.094e-1
   1           1.000          12.177        3.555e-1
   1           1.000          12.228        1.936e-1
   1           1.000          12.228        2.833e-1
   1           1.000          12.228        8.393e-1
   1           1.000          12.228        4.140e-1
   1           1.000          12.228        2.717e-1
   1           1.000          12.228        5.456e-1
   1           1.000          12.228        2.077e-1
   1           1.000          12.228        9.390e-1
   1           1.000          12.228        1.661e-1
   1           1.000          12.228        1.581e-1
   1           1.000          11.792           2.301
   1           1.000          12.228        3.424e-1
   1           1.000          12.228        8.823e-1
   1           1.000          11.838        6.545e-1
   1           1.000          12.228        2.482e-1
   1           1.000          12.228        2.992e-1
   1           1.000          12.228        8.844e-1
   1           1.000          12.228        1.743e-1
   1           1.000          12.228        4.042e-1
   1           1.000          12.228        8.192e-1
   1           1.000          12.228        3.149e-1
   1           1.000          12.228        1.052e-1
   1           1.000          12.228        3.803e-2
   1           1.000          11.576        9.470e-2
   1           1.000          11.274        3.533e-1
   1           1.000           9.521        4.283e-1
   1           1.000          12.228        2.400e-1
   1           1.000          12.228        6.669e-1
   1           1.000          12.228        3.804e-1
   1           1.000          12.228        1.583e-1
   1           1.000          12.228        5.222e-1
   1           1.000          12.228        9.352e-1
   1           1.000          12.228        1.511e-1
   1           1.000          12.228        7.117e-1
   1           1.000          12.228        4.350e-1
   1           1.000          12.228        1.328e-1
   1           1.000          12.228        4.433e-2
   1           1.000          11.909        3.337e-1
   1           1.000          11.327        8.759e-1
   1           1.000          11.198        8.790e-1
   1           1.000          12.228        2.061e-1
   1           1.000          12.228        3.666e-1
   1           1.000          12.228        2.774e-1
   1           1.000          10.401        5.490e-1
   1           1.000          11.588        1.811e-1
   1           1.000          12.228        4.740e-1
   1           1.000          11.880        3.306e-1
   1           1.000          12.228        1.709e-1
   1           1.000          12.057        4.359e-1
   1           1.000          12.228        7.004e-1
   1           1.000          12.038        2.704e-1
   1           1.000          12.228        9.293e-1
   1           1.000          12.228           1.114
   1           1.000          12.228        3.502e-1
   1           1.000          12.228        2.634e-1
   1           1.000          12.228        6.308e-1
   1           1.000          12.228        1.128e-1
   1           1.000          11.969        7.526e-1
   1           1.000          12.228        7.974e-2
   1           1.000          12.228        2.111e-1
   1           1.000          12.228        8.770e-1
   1           1.000          10.057           1.249
   1           1.000          12.228        2.080e-1
   1           1.000          12.228        3.348e-1
   1           1.000          12.195        5.019e-1
   1           1.000          12.228        2.925e-1
   1           1.000          11.287        8.833e-1
   1           1.000          12.228        6.788e-1
   1           1.000          11.913        8.726e-1
   1           1.000          12.228        3.094e-1
   1           1.000          12.228        5.243e-1
   1           1.000          12.228        3.839e-2
   1           1.000          11.903        7.831e-1
   1           1.000          12.228        3.689e-1
   1           1.000          12.228        4.736e-1
   1           1.000          12.228        1.386e-1
   1           1.000          12.228        9.671e-2
   1           1.000          12.228        9.478e-2
   1           1.000          11.527        5.849e-1
   1           1.000          11.412           1.614
   1           1.000          12.228        1.360e-1
   1           1.000          12.228        9.592e-1
   1           1.000          12.228        6.997e-1
   1           1.000          12.228        2.368e-1
   1           1.000          12.228        3.240e-1
   1           1.000          10.943        9.161e-1
   1           1.000           9.221           3.294
   1           1.000          12.228        7.538e-1
   1           1.000          12.228        4.491e-1
   1           1.000          12.228        3.802e-1
   1           1.000          12.228        8.228e-2
   1           1.000          12.228        3.923e-1
   1           1.000          12.003        1.543e-1
   1           1.000          12.228        3.107e-1
   1           1.000          12.228        4.611e-1
   1           1.000           7.435        2.719e-1
   1           1.000          12.023        8.919e-1
   1           1.000          12.228        3.900e-1
   1           1.000          10.463        3.197e-1
   1           1.000          12.228        4.556e-1
   1           1.000          11.659        2.589e-1
   1           1.000          12.228        8.575e-1
   1           1.000          12.085        4.523e-1
   1           1.000          12.228        7.438e-1
   1           1.000          11.949        2.279e-1
   1           1.000          12.228        2.262e-1
   1           1.000          11.696        5.652e-1
   1           1.000          11.081        2.441e-1
   1           1.000          12.228        4.410e-1
   1           1.000          12.228        2.467e-1
   1           1.000          11.293        2.215e-1
   1           1.000          12.002        6.024e-1
   1           1.000          11.881        2.411e-1
   1           1.000          12.228        6.176e-3
   1           1.000          12.228        4.118e-1
   1           1.000          12.228        7.623e-1
   1           1.000          12.228        3.413e-1
   1           1.000          12.228           1.352
   1           1.000          12.228        1.957e-1
   1           1.000          12.228        7.647e-1
   1           1.000          12.228        2.410e-1
   1           1.000          12.228        2.873e-1
   1           1.000          12.153        8.367e-1
   1           1.000          12.228        1.639e-1
   1           1.000           4.740        5.087e-1
   1           1.000          12.228        9.333e-1
   1           1.000          12.228        2.518e-1
   1           1.000          10.191        2.422e-1
   1           1.000          11.204        5.530e-1
   1           1.000          12.228        3.338e-1
   1           1.000          12.228        7.864e-1
   1           1.000          11.765           1.185
   1           1.000          10.967        5.178e-1
   1           1.000          12.228        2.462e-1
   1           1.000          12.137        1.817e-1
   1           1.000          12.228        3.284e-1
   1           1.000          12.228        2.769e-1
   1           1.000          12.228        5.227e-1
   1           1.000          12.228        5.960e-2
   1           1.000          12.228        4.167e-1
   1           1.000          12.228        5.309e-1
   1           1.000           9.903        5.516e-1
   1           1.000          12.228        9.004e-1
   1           1.000          12.228        3.901e-1
   1           1.000          12.228        4.343e-1
   1           1.000          10.830        2.261e-1
   1           1.000          12.228        5.885e-2
   1           1.000          12.228        2.514e-1
   1           1.000          11.991        6.826e-1
   1           1.000          12.228        1.927e-1
   1           1.000          12.228           1.028
   1           1.000          12.228        3.015e-1
   1           1.000          12.228        3.553e-1
   1           1.000          12.047        2.238e-1
   1           1.000          12.228        3.060e-1
   1           1.000          12.228        2.906e-1
   1           1.000          11.571        4.929e-1
   1           1.000          12.228        2.496e-1
   1           1.000          12.228        1.833e-1
   1           1.000          11.896        2.894e-1
   1           1.000          11.066        2.989e-1
   1           1.000          12.228        6.712e-1
   1           1.000          11.539        5.202e-1
   1           1.000          12.004        6.217e-1
   1           1.000          12.083        5.428e-1
   1           1.000          12.228        8.485e-1
   1           1.000          12.228        6.585e-1
   1           1.000          10.806           1.420
   1           1.000          12.228        3.896e-1
   1           1.000          12.228        3.680e-1
   1           1.000          12.228        3.097e-1
   1           1.000          12.228        2.003e-1
   1           1.000          12.145        4.789e-1
   1           1.000          12.228        5.273e-3
   1           1.000          12.228        3.649e-1
   1           1.000          12.228        3.059e-1
   1           1.000          11.916        5.531e-1
   1           1.000          12.228        2.501e-2
   1           1.000          12.228        3.609e-1
   1           1.000          12.222        2.381e-1
   1           1.000          10.268        4.170e-1
   1           1.000          12.228        6.374e-1
   1           1.000          11.875        2.740e-1
   1           1.000          12.228        5.212e-1
   1           1.000          12.228        1.022e-1
   1           1.000          10.621        5.639e-1
   1           1.000          12.228        8.630e-1
   1           1.000          12.228        6.052e-1
   1           1.000          12.228        3.887e-1
   1           1.000          12.228        2.127e-2
   1           1.000          12.055        8.213e-1
   1           1.000          12.228        2.400e-1
   1           1.000           4.863        2.532e-1
   1           1.000          12.168        3.619e-1
   1           1.000          12.017        3.658e-1
   1           1.000          12.228        5.443e-1
   1           1.000          12.228        3.697e-1
   1           1.000          12.228        3.531e-1
   1           1.000          12.228        1.793e-1
   1           1.000          12.228        2.073e-1
   1           1.000          12.228        4.129e-1
   1           1.000          12.228        3.194e-1
   1           1.000          12.228        6.082e-2
   1           1.000          12.228        2.429e-1
   1           1.000          12.228           2.375
   1           1.000          12.228        4.262e-1
   1           1.000           9.255           1.985
   1           1.000          12.228        2.553e-1
   1           1.000          10.517        9.784e-1
   1           1.000           8.518        2.540e-1
   1           1.000          12.228        2.909e-1
   1           1.000          12.087        4.048e-1
   1           1.000          12.228        1.098e-1
   1           1.000          12.228        1.872e-1
   1           1.000          12.228        2.603e-2
   1           1.000          12.228        8.393e-1
   1           1.000          12.228        7.452e-1
   1           1.000          12.228        3.994e-1
   1           1.000          12.228        1.970e-1
   1           1.000          12.199        3.355e-1
   1           1.000          12.228        1.720e-1
   1           1.000          10.250           3.597
   1           1.000          12.228        4.420e-1
   1           1.000          12.228        1.748e-1
   1           1.000          12.228        3.518e-1
   1           1.000          12.228        2.021e-1
   1           1.000          12.228        2.580e-1
   1           1.000          12.228        2.869e-1
   1           1.000          11.153        3.847e-1
   1           1.000          12.228        4.105e-1
   1           1.000          12.228        2.922e-1
   1           1.000          12.228        1.162e-1
   1           1.000          12.228        4.958e-1
   1           1.000          12.228        3.359e-1
   1           1.000          12.228        1.350e-1
   1           1.000          12.228           1.275
   1           1.000          12.146        6.679e-1
   1           1.000          12.052        3.205e-1
   1           1.000          12.228        5.020e-1
   1           1.000          12.228        1.930e-1
   1           1.000          12.228        2.592e-1
   1           1.000          12.228        4.501e-1
   1           1.000          11.816        3.818e-1
   1           1.000           9.707           1.008
   1           1.000          12.228        7.232e-3
   1           1.000          12.228        3.204e-1
   1           1.000           8.300        1.586e-1
   1           1.000          12.228        3.174e-1
   1           1.000          12.228        1.306e-1
   1           1.000          11.611        5.688e-1
   1           1.000          12.228        3.723e-1
   1           1.000          12.228        1.187e-2
   1           1.000          12.228        1.243e-1
   1           1.000          12.228        1.771e-1
   1           1.000           9.721        9.639e-1
   1           1.000          12.228        4.136e-1
   1           1.000          11.417        8.173e-2
   1           1.000          12.228        4.744e-1
   1           1.000          12.228        2.916e-1
   1           1.000          12.228        5.959e-1
   1           1.000          12.228        7.109e-1
   1           1.000          12.228        2.776e-1
   1           1.000          12.228        5.457e-1
   1           1.000          12.228        3.636e-1
   1           1.000          11.957        3.074e-1
   1           1.000          12.011        2.491e-1
   1           1.000          12.228        9.730e-2
   1           1.000           9.305        3.511e-1
   1           1.000          11.471        6.197e-1
   1           1.000          12.228        5.068e-1
   1           1.000           9.344        5.418e-1
   1           1.000          12.228        4.552e-1
   1           1.000           9.021           1.816
   1           1.000          12.228        3.379e-1
   1           1.000          12.228        6.955e-1
   1           1.000          12.228        2.844e-1
   1           1.000          12.228        4.584e-1
   1           1.000          12.228        5.617e-1
   1           1.000          12.226        1.482e-1
   1           1.000          12.228        1.070e-1
   1           1.000          12.228        7.492e-2
   1           1.000          12.228        4.850e-2
   1           1.000          12.228        9.062e-1
   1           1.000          12.228        4.395e-1
   1           1.000          12.228           1.250
   1           1.000          12.228        2.819e-1
   1           1.000          12.065        3.893e-1
   1           1.000          12.228        5.234e-1
   1           1.000          12.228        1.026e-1
   1           1.000           8.312        7.828e-1
   1           1.000          12.228        1.290e-1
   1           1.000          12.162        3.820e-1
   1           1.000          12.228        6.696e-1
   1           1.000          12.228        9.628e-1
   1           1.000          11.367        5.851e-1
   1           1.000          12.228        6.014e-1
   1           1.000           9.827           1.327
   1           1.000          12.228        1.608e-1
   1           1.000          12.228        1.732e-1
   1           1.000          12.228        5.753e-1
   1           1.000          12.228        1.577e-1
   1           1.000          12.060           1.050
   1           1.000          11.991        3.106e-1
   1           1.000          12.228        3.580e-1
   1           1.000          12.228           1.202
   1           1.000          12.228        6.207e-1
   1           1.000          12.228        3.721e-1
   1           1.000          12.228        8.019e-1
   1           1.000          12.228        9.337e-2
   1           1.000          12.228        3.093e-1
   1           1.000          12.228        5.489e-1
   1           1.000          12.127        4.128e-1
   1           1.000          11.753        1.425e-1
   1           1.000          12.228        4.912e-1
   1           1.000          11.931        3.906e-1
   1           1.000          12.228        1.502e-1
   1           1.000          12.228        2.642e-1
   1           1.000          10.855        2.266e-1
   1           1.000          12.123        1.313e-1
   1           1.000          12.228        1.060e-1
   1           1.000          12.228           1.222
   1           1.000          12.228        4.999e-1
   1           1.000          12.228        1.771e-1
   1           1.000          12.151           1.366
   1           1.000          12.228        3.387e-1
   1           1.000          12.228        7.206e-1
   1           1.000          11.815        4.343e-1
   1           1.000          12.228        7.771e-2
   1           1.000          12.228           1.108
   1           1.000          10.927           1.527
   1           1.000          12.228        3.005e-1
   1           1.000          12.228        3.670e-1
   1           1.000          12.228           1.445
   1           1.000          12.228        6.005e-1
   1           1.000          12.228        8.589e-1
   1           1.000          12.166        6.532e-1
   1           1.000          12.209           1.390
   1           1.000          10.612        4.539e-1
   1           1.000          11.883        4.283e-1
   1           1.000          10.715           1.469
   1           1.000          12.228           1.428
   1           1.000          12.228        8.555e-1
   1           1.000          12.228        3.197e-1
   1           1.000          10.327           2.122
   1           1.000          12.228        3.132e-1
   1           1.000          12.197        5.540e-1
   1           1.000          12.212        5.454e-1
   1           1.000          12.228        2.037e-1
   1           1.000          12.228        8.825e-1
   1           1.000          10.004        2.588e-1
   1           1.000          12.228        3.737e-1
   1           1.000          12.228        2.252e-1
   1           1.000          12.228        4.167e-1
   1           1.000          11.915        5.040e-1
   1           1.000          12.228        3.202e-1
   1           1.000          12.228        1.309e-1
   1           1.000          12.228        3.833e-1
   1           1.000          10.398        4.377e-1
   1           1.000          12.228        2.897e-1
   1           1.000          10.317        2.870e-1
   1           1.000          12.228        2.154e-1
   1           1.000          12.228        9.216e-1
   1           1.000          12.228        8.537e-2
   1           1.000          12.228        3.983e-2
   1           1.000          11.726        2.013e-1
   1           1.000          12.228        9.575e-2
   1           1.000          12.228        3.666e-2
   1           1.000          12.228        4.664e-1
   1           1.000          12.228        9.771e-1
   1           1.000          12.180        4.445e-1
   1           1.000          12.228        1.841e-1
   1           1.000           9.538        1.909e-1
   1           1.000          12.228        4.704e-1
   1           1.000          12.228        6.414e-1
   1           1.000          12.228        1.891e-1
   1           1.000          12.228           1.023
   1           1.000          12.228        1.427e-1
   1           1.000          12.228        1.441e-1
   1           1.000          12.203        2.552e-1
   1           1.000          12.228        1.422e-1
   1           1.000          12.228        1.980e-1
   1           1.000          12.228        1.807e-1
   1           1.000          12.228        3.474e-1
   1           1.000          12.228        2.479e-1
   1           1.000          12.228        5.242e-2
   1           1.000          12.228        1.234e-1
   1           1.000          10.308        1.221e-1
   1           1.000          12.228        3.223e-1
   1           1.000          12.228        6.038e-1
   1           1.000          12.228        6.661e-1
   1           1.000          12.228        2.932e-1
   1           1.000          12.228        8.557e-1
   1           1.000          12.228        3.045e-1
   1           1.000          12.228        9.382e-1
   1           1.000          12.228        2.914e-1
   1           1.000          12.228        8.506e-1
   1           1.000           2.430           2.013
   1           1.000          12.223        3.793e-1
   1           1.000          11.796        6.929e-1
   1           1.000          12.228        6.579e-1
   1           1.000          11.597        2.300e-1
   1           1.000          12.228        1.642e-1
   1           1.000          12.228        3.641e-1
   1           1.000          12.228        7.385e-1
   1           1.000          12.228        2.690e-1
   1           1.000          11.827        4.575e-1
   1           1.000          12.228        3.579e-1
   1           1.000          12.228        7.658e-1
   1           1.000          12.228        3.691e-1
   1           1.000          12.228        3.543e-1
   1           1.000          12.228        7.079e-1
   1           1.000          12.228        4.885e-1
   1           1.000          10.994        8.993e-1
   1           1.000          12.228        1.315e-1
   1           1.000          12.228           1.670
   1           1.000          12.228        5.012e-1
   1           1.000          12.228        5.670e-1
   1           1.000          12.228        1.381e-1
   1           1.000          12.228        2.170e-1
   1           1.000          12.228           1.982
   1           1.000          12.228        5.687e-1
   1           1.000          12.228        3.868e-1
   1           1.000          12.131        9.376e-1
   1           1.000          12.228        2.119e-1
   1           1.000          12.228        6.331e-1
   1           1.000          12.228        7.738e-1
   1           1.000          12.228        2.971e-1
   1           1.000          12.228        3.985e-1
   1           1.000          12.228           1.241
   1           1.000          12.228        1.666e-1
   1           1.000          12.096        9.784e-1
   1           1.000          12.055        1.704e-1
   1           1.000          12.109        3.095e-1
   1           1.000          11.141        3.431e-1
   1           1.000          12.228        3.586e-2
   1           1.000          12.228        1.126e-1
   1           1.000          12.228        5.816e-1
   1           1.000          12.141        9.474e-2
   1           1.000          12.228        3.936e-1
   1           1.000          12.228        1.490e-1
   1           1.000          12.195        1.460e-1
   1           1.000          12.228        2.184e-1
   1           1.000          12.228        3.459e-1
   1           1.000          12.228        1.776e-1
   1           1.000          12.228        2.512e-1
   1           1.000          12.228        2.611e-1
   1           1.000          12.228        3.746e-1
   1           1.000           8.915        7.650e-1
   1           1.000          10.877        3.154e-1
   1           1.000          12.228           1.138
   1           1.000          12.228        1.658e-1
   1           1.000           9.445        7.231e-1
   1           1.000          12.228        2.596e-1
   1           1.000          12.228        2.039e-1
   1           1.000          12.228        5.849e-1
   1           1.000          12.228        4.305e-1
   1           1.000          12.004        8.964e-1
   1           1.000          12.228        2.399e-1
   1           1.000          12.228        6.990e-1
   1           1.000          12.104        2.133e-1
   1           1.000          12.228        9.082e-1
   1           1.000          12.118        3.462e-1
   1           1.000          12.228        5.828e-1
   1           1.000          12.228        3.037e-1
   1           1.000          12.228        9.232e-2
   1           1.000          12.228        2.317e-1
   1           1.000          12.228        4.464e-1
   1           1.000          12.228        7.526e-1
   1           1.000          12.228        6.971e-1
   1           1.000          12.024           1.420
   1           1.000          12.228        8.269e-1
   1           1.000          12.228        2.625e-1
   1           1.000           9.966        2.775e-1
   1           1.000          12.228        8.075e-1
   1           1.000          12.228        3.908e-1
   1           1.000          11.045        1.930e-1
   1           1.000          12.228        8.074e-1
   1           1.000          12.228        5.063e-1
   1           1.000          11.906        2.810e-1
   1           1.000          12.131        1.247e-2
   1           1.000          12.228        1.716e-1
   1           1.000          12.228        1.880e-1
   1           1.000          12.228        7.278e-2
   1           1.000          12.106        2.055e-1
   1           1.000          11.143        6.310e-1
   1           1.000          12.228        3.878e-1
   1           1.000          10.978        2.119e-1
   1           1.000          12.171        6.925e-1
   1           1.000          12.228        9.815e-2
   1           1.000           9.470        3.647e-1
   1           1.000          12.209        1.786e-1
   1           1.000          12.228        1.444e-1
   1           1.000          12.228        5.310e-2
   1           1.000          12.228        2.629e-1
   1           1.000          12.228        1.456e-1
   1           1.000          12.211        2.455e-1
   1           1.000          12.228        9.194e-1
   1           1.000          12.163        2.327e-2
   1           1.000          12.228        5.928e-1
   1           1.000          12.228        1.871e-1
   1           1.000          12.228        1.177e-1
   1           1.000          11.100        5.319e-1
   1           1.000          11.909        4.063e-1
   1           1.000          12.227        1.344e-1
   1           1.000          12.228        1.257e-1
   1           1.000          12.228        6.327e-1
   1           1.000          12.228        5.953e-1
   1           1.000          12.228        7.300e-1
   1           1.000          12.228        9.316e-1
   1           1.000          12.228        4.084e-1
   1           1.000          11.612        4.745e-1
   1           1.000          11.690        9.295e-1
   1           1.000          12.160        8.944e-2
   1           1.000           9.983        4.283e-1
   1           1.000          12.228        2.042e-1
   1           1.000          12.228        3.031e-1
   1           1.000          12.193        5.228e-1
   1           1.000          12.228        3.469e-1
   1           1.000          12.203        2.669e-1
   1           1.000          12.228        1.087e-1
   1           1.000          12.228        3.500e-1
   1           1.000          12.228        3.993e-1
   1           1.000          12.228        4.875e-1
   1           1.000          10.867        3.166e-1
   1           1.000          12.228        7.818e-1
   1           1.000          12.228        7.625e-1
   1           1.000          12.228        2.047e-1
   1           1.000          12.228        1.420e-1
   1           1.000          12.228        5.271e-1
   1           1.000          12.228        1.312e-1
   1           1.000          12.228           1.502
   1           1.000          12.228        6.102e-1
   1           1.000          12.228        1.348e-1
   1           1.000          12.228        6.630e-1
   1           1.000          12.228           2.897
   1           1.000          12.228        2.459e-1
   1           1.000          12.228        5.011e-1
   1           1.000          12.228        1.182e-2
   1           1.000          11.477           1.114
   1           1.000          12.228        1.176e-1
   1           1.000          12.228        5.434e-1
   1           1.000          12.228        2.469e-1
   1           1.000          12.228        8.104e-1
   1           1.000           6.001           1.489
   1           1.000          12.228        3.668e-1
   1           1.000          12.228        5.406e-1
   1           1.000          12.228        3.042e-1
   1           1.000          12.228        4.759e-1
   1           1.000          12.228        1.173e-1
   1           1.000          12.228        3.377e-1
   1           1.000          12.228        1.128e-1
   1           1.000          12.155        1.343e-1
   1           1.000          12.228        6.375e-1
   1           1.000          12.228        3.047e-1
   1           1.000          12.228        1.936e-1
   1           1.000          12.228        3.930e-1
   1           1.000          11.021        4.489e-1
   1           1.000          10.525        4.162e-1
   1           1.000          12.228        9.099e-1
   1           1.000          11.988        1.116e-1
   1           1.000           9.640        3.853e-1
   1           1.000          12.228        1.295e-1
   1           1.000          12.228        1.495e-1
   1           1.000          12.228        1.525e-1
   1           1.000          12.222        7.792e-1
   1           1.000          12.228        7.174e-1
   1           1.000          12.228        3.417e-2
   1           1.000          12.205        2.361e-1
   1           1.000          11.188        1.926e-1
   1           1.000          12.228        8.907e-1
   1           1.000          12.228        1.438e-1
   1           1.000          12.228        3.708e-1
   1           1.000          12.228        1.739e-1
   1           1.000          12.228        2.221e-1
   1           1.000          10.147           1.808
   1           1.000          12.228        6.408e-2
   1           1.000           8.227        5.081e-1
   1           1.000          11.941        3.304e-1
   1           1.000          12.228        4.190e-1
   1           1.000          12.228        6.891e-2
   1           1.000          12.228        6.320e-1
   1           1.000          11.479           1.448
   1           1.000          12.228        8.497e-1
   1           1.000          12.228        2.682e-1
   1           1.000          10.191        3.155e-1
   1           1.000          11.187        4.469e-1
   1           1.000          12.228           1.357
   1           1.000          12.228        3.328e-1
   1           1.000          12.228        1.815e-1
   1           1.000          12.228        8.825e-1
   1           1.000          12.228        2.035e-1
   1           1.000          12.228        4.758e-1
   1           1.000          11.668        4.571e-1
   1           1.000           7.274        6.635e-1
   1           1.000          11.884        7.456e-2
   1           1.000          12.228        1.447e-1
   1           1.000          12.228        2.668e-1
   1           1.000          12.228        1.565e-1
   1           1.000          12.228        8.016e-1
   1           1.000          12.228        1.309e-1
   1           1.000          12.228        8.757e-1
   1           1.000          12.228        1.626e-1
   1           1.000          12.228        3.852e-3
   1           1.000          12.228        5.048e-1
   1           1.000          12.228        2.924e-1
   1           1.000          12.228        6.972e-1
   1           1.000          12.150        1.014e-1
   1           1.000          12.228        2.939e-1
   1           1.000          12.024           1.221
   1           1.000          11.974        3.622e-1
   1           1.000          12.228        2.115e-1
   1           1.000          12.228        4.463e-1
   1           1.000          12.228           3.828
   1           1.000          12.159        6.135e-1
   1           1.000          12.147        5.108e-1
   1           1.000          10.532        5.114e-1
   1           1.000          12.228        3.588e-1
   1           1.000          12.228        1.370e-1
   1           1.000          12.228        3.400e-1
   1           1.000          12.228        2.498e-1
   1           1.000           6.330           1.400
   1           1.000          11.732        8.751e-2
   1           1.000          12.228        8.393e-1
   1           1.000          12.193        1.531e-1
   1           1.000          12.228        4.649e-1
   1           1.000          12.228        3.619e-1
   1           1.000          12.228        1.687e-1
   1           1.000          12.228        3.657e-1
   1           1.000          12.177        2.679e-1
   1           1.000          11.428        7.553e-1
   1           1.000          12.228        7.226e-1
   1           1.000          12.228        3.817e-1
   1           1.000          12.228        4.978e-2
   1           1.000          12.220           1.539
   1           1.000          12.228        4.559e-1
   1           1.000          11.737        2.245e-1
   1           1.000          12.228        3.100e-1
   1           1.000          12.228        2.843e-1
   1           1.000          12.228        6.381e-2
   1           1.000          12.228        5.210e-2
   1           1.000          12.228        6.265e-2
   1           1.000          12.228        3.613e-1
   1           1.000          12.196        8.485e-1
   1           1.000          12.228        3.629e-1
   1           1.000          12.228        4.565e-1
   1           1.000          12.228        9.020e-1
   1           1.000          12.228        3.246e-1
   1           1.000           9.963           1.388
   1           1.000          12.228        4.768e-1
   1           1.000          11.509        4.202e-1
   1           1.000          12.228           1.069
   1           1.000          12.228        2.095e-1
   1           1.000          12.228        6.821e-1
   1           1.000          12.228        5.675e-1
   1           1.000          12.228        7.916e-1
   1           1.000          12.228        2.287e-1
   1           1.000          10.704        6.065e-1
   1           1.000          12.228        3.909e-1
   1           1.000          12.228        7.769e-1
   1           1.000          12.228           1.590
   1           1.000          12.103        3.332e-1
   1           1.000          12.228           1.513
   1           1.000          12.228        3.071e-3
   1           1.000          11.261        1.820e-1
   1           1.000          12.228        6.736e-1
   1           1.000          12.228        3.798e-1
   1           1.000          12.228        2.124e-2
   1           1.000          12.228        4.926e-1
   1           1.000          12.228           1.863
   1           1.000          12.228        1.641e-1
   1           1.000          12.228        2.251e-1
   1           1.000          11.797           1.893
   1           1.000          12.228        8.963e-2
   1           1.000          12.228        3.633e-1
   1           1.000          12.228        2.791e-1
   1           1.000          12.228        2.530e-1
   1           1.000          12.228        2.238e-1
   1           1.000          12.228        3.802e-1
   1           1.000          12.013        7.144e-1
   1           1.000          11.569        1.989e-1
   1           1.000          12.228        7.309e-1
   1           1.000          12.228        5.286e-1
   1           1.000          12.228        1.182e-2
   1           1.000          11.558        9.894e-1
   1           1.000          11.861        8.347e-1
   1           1.000          12.228        3.158e-1
   1           1.000          11.480        2.010e-1
   1           1.000          12.228        4.548e-1
   1           1.000          12.228        1.580e-1
   1           1.000          11.031        3.344e-1
   1           1.000          12.228        3.478e-1
   1           1.000          11.214           1.001
   1           1.000          11.446        4.851e-1
   1           1.000          11.695        4.381e-1
   1           1.000          12.228        4.803e-1
   1           1.000          12.228        1.209e-1
   1           1.000          12.228        2.250e-1
   1           1.000          12.228        1.403e-1
   1           1.000          10.482        5.268e-1
   1           1.000          12.228        3.285e-1
   1           1.000          12.228        1.307e-1
   1           1.000          12.228        1.459e-1
   1           1.000          10.363        8.508e-2
   1           1.000          12.228        8.731e-3
   1           1.000           5.709        2.003e-1
   1           1.000          12.228        3.489e-1
   1           1.000          12.228        4.619e-2
   1           1.000          12.228        1.095e-1
   1           1.000          12.228           1.028
   1           1.000          12.228        9.413e-2
   1           1.000          11.006           2.176
   1           1.000          12.228        3.795e-1
   1           1.000          12.228        4.676e-1
   1           1.000          12.228        3.956e-1
   1           1.000          12.228        1.329e-1
   1           1.000          12.092        4.417e-1
   1           1.000          12.199        5.186e-1
   1           1.000          12.228        2.295e-1
   1           1.000          11.757        8.522e-1
   1           1.000          12.228        2.586e-1
   1           1.000          12.228        2.183e-1
   1           1.000          12.228        6.317e-1
   1           1.000          12.228        3.565e-1
   1           1.000          12.228        1.255e-1
   1           1.000          12.228        4.922e-1
   1           1.000          11.044        1.668e-1
   1           1.000          12.228        4.487e-1
   1           1.000          12.228        1.060e-2
   1           1.000          12.228        8.978e-1
   1           1.000          11.814        2.080e-1
   1           1.000          12.121        5.808e-1
   1           1.000          12.228        9.532e-1
   1           1.000          12.228        3.456e-2
   1           1.000          12.228        8.326e-1
   1           1.000          12.228        5.501e-1
