scenario  Ne(u+sni)_1     t(u+sni)_1      Na(u+sni)_1   
   1           1.873           2.598          27.679
   1           4.877           1.946          28.079
   1           2.380           2.399          28.079
   1           2.915           6.616          28.079
   1           3.065           3.460          28.079
   1           2.119           2.615          28.079
   1           2.078           2.603          28.079
   1           2.917           2.256          28.079
   1           3.201           2.620          28.079
   1           2.412           1.072          28.079
   1           1.843           2.383          28.079
   1           2.455           2.054          28.079
   1           2.312           1.564          19.230
   1           3.766           2.809          28.079
   1           2.419           4.622          28.079
   1           1.725           4.495          28.079
   1           1.848           5.430          28.079
   1           5.485        2.757e-1          28.079
   1           2.246           6.638          27.967
   1           2.781           6.004          28.079
   1           2.839           4.470          28.079
   1           2.003           5.225          28.079
   1           2.881           5.937          28.079
   1           1.991           1.628          28.079
   1           2.481           4.749          28.079
   1           1.930           3.188          28.079
   1           1.930           3.070          28.079
   1           1.623           2.326          28.079
   1           2.795           3.714          28.079
   1           4.020           1.391          28.079
   1           1.878           3.056          28.079
   1           3.811           6.470          27.165
   1           2.398           1.858          28.079
   1           2.134           2.532          27.503
   1           1.864           4.273          28.079
   1           4.119           6.188          21.627
   1           2.150           5.132          28.079
   1           1.272           4.901          27.518
   1           4.422           5.473          28.079
   1           2.655           1.709          28.079
   1           2.580           6.671          28.079
   1           2.109           6.645          28.079
   1           3.537           6.474          28.079
   1           2.666           3.354          28.079
   1           2.685           4.203          28.079
   1           1.543           1.586          28.079
   1           3.456           4.536          28.079
   1           2.758           2.900          28.079
   1           1.690        8.546e-1          28.079
   1           3.415           1.406          28.079
   1           2.410           3.913          28.079
   1           3.813           5.671          28.079
   1           3.749           4.151          28.079
   1           1.467           3.926          28.079
   1           1.313           1.369          28.079
   1           3.899           2.964          28.079
   1           4.291           2.002          28.079
   1           3.204           4.658          28.079
   1           3.065           5.777          28.079
   1           3.312           3.099          28.079
   1           1.583           4.552          28.079
   1           3.092           5.138          28.079
   1           1.311           2.521          25.248
   1           2.573           2.117          28.079
   1           2.251           3.606          27.432
   1           2.094           2.165          24.743
   1           5.673           4.227          27.613
   1           2.989           5.642          28.079
   1           4.867           3.144          28.079
   1           2.947           3.740          28.079
   1           2.612           6.405          28.079
   1           1.214        9.234e-1          12.862
   1           3.437           2.766          28.079
   1           2.164        7.763e-1          28.079
   1           2.687           5.820          26.213
   1           2.618           6.293          28.079
   1           2.569           5.573          28.079
   1           3.319           2.768          28.079
   1           3.798           6.183          28.079
   1           1.798           1.107          28.079
   1           2.722           3.610          28.079
   1           3.389           4.611          28.079
   1           2.130           4.974          28.079
   1           3.627           2.720          28.079
   1           1.587           3.987          28.079
   1           1.623           3.479          28.079
   1           4.086           3.688          28.079
   1           3.429           2.613          28.079
   1           2.735          11.218          28.079
   1           2.083           5.658          28.079
   1           1.608           1.877          28.079
   1           3.077           5.233          28.079
   1           2.035           4.162          28.079
   1           3.047           3.592          28.079
   1           2.054           4.085          26.322
   1           1.482           2.703          28.079
   1           2.728           1.932          28.079
   1           2.554           3.978          28.079
   1           3.261           3.477          28.079
   1           3.124           2.441          28.079
   1           1.546           3.881          28.079
   1           4.152           2.077          28.079
   1           1.423        5.448e-1          28.079
   1           2.143        6.803e-1          28.079
   1           1.249        1.971e-1          28.079
   1           3.101           4.938          28.079
   1           2.653           3.267          28.079
   1           3.514           5.181          28.079
   1           2.930           3.848           6.134
   1           4.363           6.537          27.953
   1           3.452           2.742          28.079
   1           1.895           1.227          28.079
   1           3.516           3.210          28.079
   1           5.226           5.598          28.079
   1           1.996           4.248          28.079
   1           3.380           1.268          28.079
   1           4.070           3.851          28.079
   1           3.036           3.075          28.079
   1           5.109           4.021          28.079
   1           2.529           5.888          28.079
   1           1.919           4.416          28.079
   1           2.312           8.245          28.079
   1           2.687           4.331          28.079
   1           3.104           7.134          28.079
   1           1.963           6.346          28.079
   1           2.225           6.622          28.079
   1           2.297           3.760          28.079
   1           2.423           4.279          28.079
   1           3.316           6.933          28.079
   1           3.728           6.206          28.079
   1           2.596           4.740          28.079
   1           2.334          10.076          28.079
   1           3.294           1.531          28.079
   1           3.904           5.832          28.079
   1           1.345           3.720          11.907
   1           2.167           1.405          28.079
   1           2.322           1.912          26.288
   1           2.480           7.830          27.866
   1           1.587           1.345          28.079
   1           3.535           5.594          27.978
   1           2.258           3.552          28.079
   1           2.963           5.188          28.079
   1           4.083           1.724          28.079
   1           2.120           5.261          28.079
   1           1.516           3.548          28.079
   1           2.921           7.263          28.079
   1           3.255           4.705          28.079
   1           2.182           5.984          28.079
   1           2.781        8.682e-1          28.079
   1           1.053        2.959e-1          27.114
   1           3.732           2.648          28.079
   1           2.169           2.616          28.079
   1           3.008           2.930          28.079
   1           3.089           8.946          28.079
   1           2.437           2.778          28.079
   1           2.601           3.935          28.079
   1           1.719           3.114          28.079
   1           3.511           4.317          28.079
   1           2.030           1.263          28.079
   1           1.751           5.202          28.079
   1           1.627           2.835          28.079
   1           3.276          12.711          28.079
   1           4.124           2.992          28.079
   1           2.185           7.417          27.378
   1           2.757           3.165          28.079
   1           1.866           1.942          28.079
   1           2.391        4.086e-1          28.079
   1           2.397           3.237          25.860
   1           3.020           6.560          28.079
   1           1.784           2.555          28.079
   1           2.812           2.673          27.167
   1           1.360        4.682e-1          28.079
   1           1.364           3.948          25.649
   1           3.516           8.122          28.079
   1           1.508           3.799          27.062
   1           1.466           3.121          28.079
   1           3.052           9.904          28.079
   1           2.816           2.994          28.079
   1           2.851           6.526          28.079
   1           2.638           4.757          28.079
   1           4.027           7.068          23.074
   1           1.850           5.951          28.079
   1           1.361        9.526e-1          27.491
   1           2.340           2.621          28.079
   1           3.699           6.803          27.171
   1           3.679           8.588          28.079
   1           3.478           2.107          28.079
   1           2.359           3.080          27.349
   1           1.810           5.827          28.079
   1           2.270           3.729          28.079
   1           3.047           1.719          28.079
   1           2.192           4.959          28.079
   1           3.800           7.089          28.079
   1           3.417           8.898          28.079
   1           4.248           2.890          28.079
   1           2.435           2.980          28.079
   1           2.796           9.196          27.007
   1           4.105           1.632          28.079
   1           2.943           3.518          28.079
   1           1.749        7.664e-1          28.079
   1           2.507           3.207          28.079
   1           3.218           1.427          26.615
   1           2.210           6.002          28.079
   1           3.745           5.402          25.180
   1           1.473        5.459e-1          27.427
   1           2.259           1.486          28.079
   1           2.736           1.651          28.079
   1           2.588           9.861          27.672
   1           3.555           4.950          28.079
   1           4.065           5.422          28.079
   1           1.961           2.503          28.079
   1           1.794           1.237          27.587
   1           2.901           3.739          28.079
   1           2.129           5.765          28.079
   1           2.160           2.691          25.090
   1           2.102           4.301          28.079
   1           1.587           2.886          28.079
   1           2.722           2.787          28.079
   1           2.551           1.903          28.079
   1           2.281           1.323          28.079
   1           1.884           3.590          28.079
   1           3.080           4.672          28.079
   1           2.520           2.781          28.079
   1           3.467           7.860          26.404
   1           2.757           8.424          28.079
   1           2.246           8.063          28.079
   1           2.699           6.760          28.079
   1           2.230           4.029          28.079
   1           2.793           1.901          28.079
   1           1.108        1.349e-1          27.432
   1           1.474           1.474          26.754
   1           3.230           3.888          28.079
   1           1.225           2.537          28.079
   1           2.734           2.968          28.079
   1           2.449           5.471          28.079
   1           1.439           2.874          28.079
   1           3.138           4.977          28.079
   1           1.613        4.816e-1          28.079
   1           3.227           3.605          28.079
   1           2.175           1.385          28.079
   1           2.506           5.723          28.079
   1           3.007           1.450          28.079
   1           4.732           6.335          28.079
   1           3.302           9.314          28.079
   1           1.521           1.605          28.079
   1           2.356           3.401          28.079
   1           1.589           3.051          28.079
   1           2.012           5.496          28.079
   1           2.810           5.091          28.079
   1           2.108        6.421e-1          28.079
   1        9.802e-1           1.683          28.079
   1           1.201        6.434e-1          25.929
   1           3.000           7.969          28.079
   1           2.189           3.674          28.079
   1           2.851        2.017e-1          28.079
   1           4.175           1.799          28.079
   1           1.433           2.656          22.679
   1           2.184           3.071          28.079
   1           3.513           1.976          26.693
   1           2.849           1.059          28.079
   1           2.266           4.378          28.079
   1           3.711           6.516          28.079
   1           2.952        4.727e-1          28.079
   1           5.025           2.682          28.079
   1           1.750           1.993          28.079
   1           3.911           2.568          28.079
   1           1.298           2.618          28.079
   1           3.899           2.134          28.079
   1           2.388           1.860          28.079
   1           1.966           4.108          26.518
   1           1.582           4.225          28.079
   1           1.619           1.866          28.079
   1           3.223           2.346          28.079
   1           3.515           2.721          28.079
   1           1.674           4.227          28.079
   1           2.027           1.603          28.079
   1           4.189           2.386          28.079
   1           2.316           2.543          28.079
   1           1.950           2.064          27.474
   1           1.720           1.632          28.079
   1           2.081           4.556          28.079
   1           2.756           1.902          28.079
   1           3.052        9.511e-1          28.079
   1           3.140           9.308          28.079
   1           1.601           7.553          28.079
   1           3.522           2.592          28.079
   1           3.681           2.997          28.079
   1           1.999           6.989          28.079
   1           2.288           5.931          28.079
   1           2.383           2.108          26.412
   1           2.968           4.549          28.079
   1           2.640           2.632          28.079
   1           2.077           6.862          28.079
   1           2.787           6.304          28.079
   1           3.454           3.314          28.079
   1           2.399           1.522          28.079
   1           5.091           5.002          28.079
   1           1.587           1.127          28.079
   1           3.094           3.191          28.079
   1           2.530           3.468          28.079
   1           1.786           4.914          28.079
   1           2.447           3.450          28.079
   1           2.006           2.571          28.079
   1           2.815           1.052          28.079
   1           2.163           2.863          27.808
   1           3.406           2.974          28.079
   1           1.521           1.596          27.879
   1           1.932           1.741          28.079
   1           2.638           3.241          28.079
   1           2.438           2.355          28.079
   1           2.369           7.521          28.079
   1           1.424        5.585e-1          28.079
   1           4.199           2.822          28.079
   1           3.713           1.433          28.079
   1           4.313           6.732          28.079
   1           2.038           2.684          28.079
   1           3.764           7.013          28.079
   1           2.998           4.394          28.079
   1           2.745           3.424          28.079
   1           3.125           3.484          28.079
   1           2.199           7.132          28.079
   1           2.504           1.960          28.079
   1           1.436           4.481          28.079
   1           3.509           5.148          28.079
   1           2.085           2.023          27.871
   1           1.871           5.206          28.079
   1           3.304           6.060          28.079
   1           3.295           2.891          28.079
   1           2.652           8.648          28.079
   1           2.297           3.669          28.079
   1           2.557           1.615          19.073
   1           4.730           3.042          28.079
   1           2.310           6.737          28.079
   1           2.526           5.642          28.079
   1           1.829           1.642          28.079
   1           3.738           3.918          28.079
   1           6.261           8.545          20.577
   1           2.652           2.600          28.079
   1           1.719           6.052          28.079
   1           2.152           1.966          28.079
   1           3.104           7.365          28.079
   1           2.095           4.004          28.079
   1           3.548           4.157          28.079
   1           2.076           3.325          28.079
   1           3.449          12.066          28.079
   1           2.259           6.544          28.079
   1           3.541           2.105          28.079
   1           1.828           4.539          28.079
   1           2.027           7.066          28.079
   1           1.497           1.705          28.079
   1           3.666           2.938          27.775
   1           1.592        9.279e-1          28.079
   1           2.370           4.461          28.079
   1           1.947           3.483          28.079
   1           3.360           1.187          28.079
   1           2.180           2.519          28.079
   1           1.909           4.784          27.349
   1           2.473           2.983          26.239
   1           2.275           5.040          28.079
   1           3.349           2.933          28.079
   1           3.207           2.337          28.079
   1           1.982           8.127          28.079
   1           2.866           6.065          28.079
   1           2.738           6.486          28.079
   1           1.806           4.643          28.079
   1           1.944           2.300          27.559
   1           1.894           3.470          28.079
   1           2.425           4.610          28.079
   1           2.054           2.438          27.892
   1           3.822        1.265e-1          28.079
   1           2.508           5.224          28.079
   1           2.119           3.518          28.079
   1           2.000           4.108          28.079
   1           3.410           2.405          28.079
   1           2.203           2.425          28.079
   1           1.520           1.893          28.079
   1           3.938           7.306          26.966
   1           2.138           2.800          28.079
   1           3.241           3.928          28.079
   1           2.453           5.614          27.256
   1           3.402           4.371          28.079
   1           1.433        8.534e-2          28.079
   1           1.500           3.399          28.079
   1           1.936           3.343          28.079
   1           2.356           4.155          28.079
   1           2.613           5.689          28.079
   1           2.485           6.842          28.079
   1           2.706           7.362          28.079
   1           2.573           2.656          28.079
   1           3.951           6.656          28.079
   1           4.359           6.218          28.079
   1           2.702           4.739          28.079
   1           1.466           2.462          28.079
   1           2.597           5.261          28.079
   1           1.579        6.655e-1          26.644
   1           2.833           1.528          28.079
   1           1.786           2.192          28.079
   1           1.580           9.293          28.079
   1           4.850           5.103          28.079
   1           2.316           6.343          28.079
   1           1.183           1.285          24.370
   1           3.281           4.534          28.079
   1           2.273           3.280          28.079
   1           2.989           5.929          28.079
   1           5.137           2.408          27.861
   1           2.286           1.970          22.759
   1           2.153           6.398          28.079
   1           1.175        7.604e-1          28.079
   1           2.970           8.120          28.079
   1           2.119        4.756e-1          28.079
   1           2.009           1.007          28.079
   1           2.906           3.529          28.079
   1           4.116           5.560          28.079
   1           3.276           6.838          28.079
   1           3.703           6.484          26.402
   1           2.102           3.542          28.079
   1           1.888        9.816e-2          28.079
   1           1.678           3.806          28.079
   1           1.958        8.342e-1          27.904
   1           2.363           2.277          28.079
   1           2.179           3.134          24.136
   1           2.150        8.421e-1          28.079
   1           1.549           2.235          28.079
   1           1.725           2.136          28.079
   1           2.451           5.053          28.079
   1           3.206           1.516          28.079
   1           2.725           1.770          26.462
   1           2.854           5.068          28.079
   1           2.675           6.602          28.079
   1           2.430           9.483          28.079
   1           3.422           8.362          28.079
   1           4.497           2.119          28.079
   1           2.635           3.187          28.079
   1           2.824           1.496          28.079
   1           3.359           2.932          28.079
   1           4.343           5.638          28.079
   1           2.087           1.231          28.079
   1           2.301           1.779          28.079
   1           3.041           3.550          28.079
   1           2.401           2.910          28.079
   1           3.241           8.524          28.079
   1           1.869           4.590          28.079
   1           2.713           2.443          28.079
   1           2.945           3.770          28.079
   1           2.989           3.614          28.079
   1           2.499           2.965          28.079
   1           5.795           6.324          28.079
   1           3.874           3.335          28.079
   1           1.750           4.316          27.620
   1           2.239           2.253          28.079
   1           2.565           5.070          28.079
   1           1.872           1.951          28.079
   1           5.281           4.258          28.079
   1           1.940           3.989          25.754
   1           2.817           3.206          28.079
   1           2.338           4.926          28.079
   1           2.384           3.897          28.079
   1           1.437           1.432          28.079
   1           2.547           4.136          28.079
   1           1.578           1.390          23.054
   1           3.655           3.643          28.079
   1           3.429           3.651          27.826
   1           1.571           1.880          28.079
   1           3.251           5.467          28.079
   1           2.293           5.347          28.079
   1           2.713           3.861          28.079
   1           3.695           8.470          28.079
   1           3.772           1.898          28.079
   1           1.794           2.593          28.079
   1           3.195           2.629          28.079
   1           4.415           4.730          28.079
   1           2.189           4.618          27.793
   1           1.792           2.417          28.079
   1           2.787        3.487e-1          28.079
   1           2.638           6.382          28.079
   1           3.139           1.197          26.901
   1           2.267           3.288          28.079
   1           3.152           3.735          28.079
   1           1.766        4.264e-1          28.079
   1           2.697           4.637          28.079
   1           4.100           5.149          28.079
   1           3.259           4.279          28.079
   1           2.645           5.430          28.079
   1           2.290           3.373          28.079
   1           3.880           4.659          28.079
   1           2.898           7.438          28.079
   1           2.373           2.024          28.079
   1           3.793           2.296          28.079
   1           2.507           2.984          28.079
   1           3.280           7.324          28.079
   1           1.711           3.009          28.079
   1           3.667           4.512          28.079
   1           2.408           4.040          28.079
   1           2.882          10.112          28.079
   1           2.609           3.602          28.079
   1           3.042           4.251          28.079
   1           2.528           2.266          28.079
   1           2.964           2.021          28.079
   1           2.769           3.204          28.079
   1           2.986          12.866          28.079
   1           2.292           4.212          28.079
   1           2.168           1.166          28.079
   1           5.281           8.199          28.079
   1           3.363           1.078          28.079
   1           1.573           1.180          28.079
   1           2.235           2.461          28.079
   1           1.106           1.002          28.079
   1           2.161           2.448          28.079
   1           1.912           2.894          25.323
   1           1.690           2.586          28.079
   1           3.068           2.670          28.079
   1           1.772           2.167          25.768
   1           3.042           6.545          25.951
   1           3.218           2.939          28.079
   1           1.945           4.928          28.079
   1           1.568           2.080          28.079
   1           2.749        6.881e-2          28.079
   1           2.084           3.413          28.079
   1           2.438           2.188          28.079
   1           3.310           1.278          28.079
   1           3.936           5.676          28.079
   1           2.798           3.041          28.079
   1           1.980           4.894          28.079
   1           1.608           4.806          28.079
   1           3.151           1.048          28.079
   1           2.435           2.302          23.593
   1           3.732           5.960          28.079
   1           3.795           2.623          28.079
   1           2.412           2.363          28.079
   1           2.857           6.051          28.079
   1           2.139           2.187          24.945
   1           2.465           4.545          28.079
   1           2.504           1.468          25.788
   1           2.689           1.995          28.079
   1           3.355          11.202          28.079
   1           2.590        8.969e-1          28.079
   1           1.913           6.683          28.079
   1           1.546           1.738          28.079
   1           3.410           3.569          28.079
   1           3.524           2.723          28.079
   1           2.314           2.720          28.079
   1           2.928           2.988          28.079
   1           1.915           4.272          28.079
   1           2.039           8.319          28.079
   1           4.128           5.313          28.079
   1           3.737           2.097          28.079
   1           2.701           1.784          26.327
   1           2.933           3.430          28.079
   1           1.747           4.789          28.079
   1           3.031           4.888          28.079
   1           2.501           4.512          28.079
   1           2.741           5.049          28.079
   1           4.622           5.728          28.079
   1           5.337           3.349          28.079
   1           1.728           2.933          28.079
   1           3.007        9.519e-1          27.148
   1           1.492           2.730          28.079
   1           2.118           4.422          28.079
   1           2.850           7.280          28.079
   1           3.100           6.430          28.079
   1           3.298           3.548          28.079
   1           3.117           3.173          28.079
   1           1.564           1.944          26.322
   1           2.314           2.380          27.517
   1           3.225           5.207          27.949
   1           3.939           6.571          16.166
   1           2.638           8.368          28.079
   1           3.584           3.220          28.079
   1           2.145        3.239e-1          28.079
   1           2.273           2.551          28.079
   1           2.214           3.195          28.079
   1           1.754           3.045          27.567
   1           1.989           4.429          28.079
   1           4.808          11.265          28.079
   1           3.929           5.210          26.166
   1           2.341           4.320          28.079
   1           2.614           2.327          28.079
   1           1.481           2.102          28.079
   1           2.377           2.621          28.079
   1           2.891        8.588e-1          28.079
   1           2.500           2.325          28.079
   1           2.450           7.548          28.079
   1           2.964           2.865          27.545
   1           3.866           6.635          28.079
   1           4.074           2.714          28.079
   1           2.955           4.081          24.980
   1           2.168           4.499          28.069
   1           3.559           3.015          27.550
   1           3.437           4.671          28.079
   1           3.422           2.968          28.079
   1           2.064           4.290          13.880
   1           4.350           7.266          26.091
   1           2.289           4.528          28.079
   1           3.149           8.642          28.079
   1           2.133           1.518          28.079
   1           1.428           8.355          28.079
   1           2.620           4.188          28.079
   1           3.503           5.557          28.079
   1           2.573           6.693          28.079
   1           2.296           4.748          28.055
   1           1.323        6.579e-1          27.445
   1           1.999           4.146          28.079
   1           3.073           7.253          28.079
   1           3.067           6.134          28.079
   1           2.442           3.106          28.079
   1           2.381           4.905          28.079
   1           2.210           4.980          28.079
   1           2.207        9.888e-1          28.079
   1           1.605           6.667          28.079
   1           1.330           1.436          28.079
   1           4.018           6.020          28.079
   1           2.314           7.375          28.079
   1           3.243           8.296          28.079
   1           2.836           5.205          28.079
   1           2.972           6.664          28.079
   1           2.243           2.934          28.079
   1           3.781           6.208          27.423
   1           3.177           3.590          28.079
   1           3.633          10.247          28.079
   1           2.498           3.644          28.079
   1           2.272           2.921          28.079
   1           2.467           4.376          28.079
   1           2.386           2.413          28.079
   1           2.132        7.695e-1          28.079
   1           2.486        7.171e-1          28.079
   1           1.725           5.728          28.079
   1           3.922           8.618          28.079
   1           1.911           4.759          28.079
   1           3.536           5.753          28.079
   1           1.921           3.065          28.079
   1           2.357           1.533          28.048
   1           1.202        4.196e-1          28.079
   1           1.824        5.254e-1          28.079
   1           4.372           3.485          28.079
   1           2.323           5.179          28.079
   1           3.027           1.672          28.079
   1           1.919           1.985          28.079
   1           3.365           3.095          28.079
   1           5.708           2.161          28.079
   1           2.752        7.941e-1          28.079
   1           2.458           6.158          28.079
   1           3.599           6.579          28.079
   1           2.157           5.463          28.079
   1           3.928           2.870          28.079
   1           2.071           7.087          28.079
   1           1.935           6.312          28.079
   1           2.054           5.544          28.079
   1           2.554           4.551          28.079
   1           1.926           1.096          28.079
   1           2.680           6.115          28.079
   1           2.875           5.643          28.079
   1           3.156           5.842          28.079
   1           1.713        5.130e-1          28.079
   1           2.162           3.271          28.079
   1           3.304           4.726          27.556
   1           1.789           4.512          28.079
   1           3.136           3.384          28.079
   1           2.697           7.400          26.395
   1           2.127           9.633          28.079
   1           2.278           5.689          28.079
   1           2.661           6.520          28.079
   1           2.659           4.133          27.729
   1           1.303        8.103e-1          28.079
   1           2.947           6.599          28.079
   1           5.271           4.887          28.079
   1           2.381           3.579          28.079
   1           2.517           7.859          28.079
   1           2.556           3.823          28.079
   1           1.617        6.855e-1          28.079
   1           2.545           6.543          28.079
   1           2.597           1.639          28.079
   1           3.084           2.479          28.079
   1           3.167           2.041          28.079
   1           1.806           2.125          20.234
   1           2.702           3.081          28.079
   1           1.917           2.404          25.653
   1           1.615           5.645          28.079
   1           4.313           3.603          28.079
   1           2.397        5.352e-1          28.079
   1           2.619           4.493          28.079
   1           2.312           3.612          28.079
   1           1.695           1.314          22.745
   1           2.205           3.201          28.079
   1           1.527        9.601e-1          26.940
   1           2.638           5.190          28.079
   1           2.347           4.467          28.079
   1           2.155           5.405          28.079
   1           1.392           3.771          28.079
   1           2.105           5.450          28.079
   1           1.857           6.018          28.011
   1           1.934           3.063          28.079
   1           1.584           5.034          26.568
   1           2.998           1.990          28.079
   1           1.899           2.146          28.079
   1           3.172           4.722          28.079
   1           3.112           7.885          25.326
   1           1.282           2.069          28.079
   1           3.108           4.908          28.079
   1           1.917           2.901          28.079
   1           1.600        4.405e-1          28.079
   1           3.919           8.695          28.079
   1           2.189           2.917          28.079
   1           5.500           4.642          28.079
   1           2.446        1.022e-1          28.079
   1           2.060        2.935e-1          28.079
   1           3.456           6.215          28.079
   1           2.816           1.516          28.079
   1           1.569           4.303          28.079
   1           1.793           8.168          28.079
   1           2.029           1.254          28.079
   1           3.509           5.632          28.079
   1           2.362           7.593          28.079
   1           2.851           3.943          28.079
   1           2.041           2.598          28.079
   1           2.904        1.671e-1          28.079
   1           1.158        2.776e-1          28.079
   1           2.447           4.422          28.079
   1           3.471           1.788          26.412
   1           3.937           4.043          28.079
   1           1.907           8.643          28.079
   1           2.126        9.930e-1          28.079
   1           1.694           6.459          27.693
   1           1.385           2.725          28.079
   1           2.736          14.308          28.079
   1           2.092           5.141          28.079
   1           1.373           1.760          27.323
   1           2.415           4.480          28.079
   1           2.200           7.816          28.079
   1           2.424           3.656          28.079
   1           3.702           9.289          28.079
   1           4.300           6.225          25.383
   1           2.990           8.326          28.079
   1           3.409           5.699          28.079
   1           3.280           7.060          27.766
   1           2.058           2.967          28.079
   1           3.224           2.283          20.588
   1           3.487           2.781          28.079
   1           3.578           3.952          28.079
   1           3.160           3.251          27.642
   1           2.327           4.299          28.079
   1           2.464           2.807          28.079
   1           3.595           4.490          28.079
   1           4.509           8.866          26.397
   1           2.442           5.495          28.079
   1           4.209           6.695          28.079
   1           2.635           6.067          28.079
   1           4.310           7.874          28.079
   1           2.261           1.186          28.079
   1           2.580           3.452          28.079
   1           2.868           6.861          28.079
   1           1.790           1.899          28.079
   1           3.885           5.505          28.079
   1           3.463           2.673          28.079
   1           1.263           1.003          28.079
   1           2.687           3.525          28.079
   1           3.592           6.193          28.079
   1           3.569           4.585          28.079
   1           1.341           3.105          28.079
   1           3.483           3.909          28.079
   1           2.027           4.775          28.079
   1           3.028           3.675          26.936
   1           3.155           4.537          28.079
   1           6.052           4.698          28.079
   1           3.142           2.656          28.079
   1           2.191           3.994          28.079
   1           2.453           4.290          28.079
   1           1.475        9.406e-1          26.726
   1           2.044           2.502          28.079
   1           3.069           6.716          26.818
   1           1.668           3.444          28.079
   1           2.836           2.191          22.673
   1           2.461           6.741          28.079
   1           3.256           5.293          28.079
   1           3.586           1.346          28.079
   1           3.278           8.418          28.079
   1           3.159           1.612          28.079
   1           2.805           2.411          28.079
   1           1.649           3.815          28.079
   1           2.568        4.386e-1          27.912
   1           2.310        1.185e-1          28.079
   1           2.699           1.707          28.079
   1           4.388           3.213          28.079
   1           1.523           3.496          28.079
   1           1.883           9.091          28.079
   1           3.339           3.037          28.079
   1           2.419           2.925          28.079
   1           2.390           4.748          28.079
   1           2.693           2.831          28.079
   1           1.800           1.057          28.079
   1           2.214           3.074          28.079
   1           2.279        7.763e-1          28.079
   1           2.960           1.347          28.079
   1           3.002           4.232          26.544
   1           2.295           2.440          28.079
   1           2.594        5.275e-1          28.079
   1           3.533           2.938          28.079
   1           2.852           4.789          28.079
   1           2.121           3.709          26.756
   1           2.056           1.763          28.079
   1           2.763           1.072          28.079
   1           2.522           3.309          28.079
   1           4.277           1.751          28.079
   1           2.661           2.489          28.079
   1           1.738           3.125          27.200
   1           3.750           4.073          27.998
   1           1.680           1.945          28.079
   1           2.538           9.553          28.079
   1           3.074           6.782          28.079
   1           1.674           2.515          27.975
   1           1.558           2.305          27.776
   1           1.957           3.755          28.079
   1           1.247           1.634          28.079
   1           2.029           3.213          28.079
   1           2.469           2.703          28.079
   1           2.060           1.940          28.079
   1           4.224        8.510e-1          28.079
   1           1.148        2.264e-1          28.079
   1           3.710           5.350          28.079
   1           3.204           1.425          26.882
   1           2.044           2.759          27.744
   1           1.975           1.599          28.079
   1           2.707           4.126           5.779
   1           1.512        8.484e-1          28.079
   1           1.368           3.308          28.079
   1           2.958           6.050          28.005
   1           4.506           2.979          28.079
   1           2.294           5.178          28.079
   1           3.494           4.475          27.337
   1           3.342           1.790          28.079
   1           1.524           2.669          28.079
   1           2.217           1.899          27.482
   1           1.614        9.569e-1          28.079
   1           4.241           4.937          28.079
   1           1.132        6.235e-1          28.079
   1           2.663           4.691          28.079
   1           2.408           4.683          28.079
   1           2.606           3.008          28.060
   1           3.568           6.181          28.079
   1           1.200        1.878e-1          28.079
   1           1.729        1.376e-1          28.079
   1           2.052        4.600e-1          28.079
   1           2.480           2.486          28.079
   1           2.018           1.722          28.079
   1           1.966          15.453          24.581
   1           2.522           4.763          27.574
   1           1.911           4.710          28.079
   1           3.373           1.239          28.079
   1           2.069           3.934          28.079
   1           1.921           3.758          28.079
   1           2.216           3.534          28.079
